player_id,player_name,last_season,last_week,leaf_rating,leaf_uncertainty,total_games,total_attempts
00-0029688,D.Poe,2016,16,2.3815615353661976,0.14916330304908842,1,1.0
00-0039890,A.Mitchell,2024,5,2.2231353802777187,0.14916330304908842,1,1.0
00-0031912,C.Meredith,2016,17,2.1547302980808367,0.14916330304908842,1,1.0
00-0033466,I.McKenzie,2020,10,2.141839359988364,0.14916330304908842,1,1.0
00-0038391,S.Clifford,2023,17,2.0701585051271554,0.14916330304908842,1,1.0
00-0038543,J.Smith-Njigba,2024,7,2.0026797406224253,0.14916330304908842,1,1.0
00-0028434,D.Baldwin,2016,11,1.9924095756145705,0.14916330304908842,1,1.0
00-0031062,J.White,2019,14,1.9219806597940676,0.14916330304908842,1,1.0
00-0031549,N.Agholor,2018,1,1.8898655445603008,0.14916330304908842,1,1.0
00-0033556,T.Cohen,2018,13,1.8831592880546268,0.08770330050745664,3,3.0
00-0037238,D.London,2023,5,1.8471757067113295,0.14916330304908842,1,1.0
00-0029632,M.Sanu,2018,17,1.784286729906635,0.08770330050745664,3,3.0
00-0036313,B.Mann,2023,14,1.735103181175144,0.08770330050745664,3,3.0
00-0029304,B.Nortman,2017,13,1.732640296896608,0.14916330304908842,1,2.0
00-0027902,D.Bryant,2016,16,1.6665105064508272,0.14916330304908842,1,1.0
00-0035250,D.Singletary,2023,4,1.6322585770714082,0.14916330304908842,1,1.0
00-0030663,W.Snead,2017,19,1.6302224328921504,0.10624169930569174,2,2.0
00-0035889,T.Townsend,2023,16,1.5413452885259564,0.07714586868743051,4,4.0
00-0034353,A.Miller,2018,12,1.4829539995400591,0.14916330304908842,1,1.0
00-0035156,J.Fox,2024,2,1.2429615733996724,0.9915719621799909,5,5.0
00-0039491,J.Coker,2024,18,1.1582541405585576,0.14916330304908842,1,1.0
00-0022921,L.Fitzgerald,2018,16,1.1282369028608372,0.08770330050745664,3,3.0
00-0031941,J.Crowder,2021,18,1.1093572694075753,0.08770330050745664,3,3.0
00-0036919,K.Gainwell,2023,17,1.0953536398626498,0.14916330304908842,1,1.0
00-0031235,O.Beckham,2021,19,1.0803954048820632,0.7738378721584357,7,7.0
00-0027150,J.Edelman,2020,6,1.0652538371801765,0.729391891609925,6,7.0
00-0034411,R.Gage,2020,14,1.022067282089874,0.10624169930569174,2,2.0
00-0031972,D.Jennings,2018,10,0.9897127576109404,0.14916330304908842,1,1.0
00-0024417,S.Koch,2021,18,0.9620482820115497,1.0338623836353025,6,6.0
00-0035689,D.Knox,2021,6,0.9408140349906404,0.14916330304908842,1,1.0
00-0034827,D.Moore,2025,9,0.9317894089623832,0.08770330050745664,3,3.0
00-0034419,B.Berrios,2022,4,0.9288168851819253,0.14916330304908842,1,1.0
00-0033906,A.Kamara,2019,5,0.910016354262124,0.14916330304908842,1,1.0
00-0034437,L.Cooke,2023,7,0.8949359409421931,0.9519082110913245,5,5.0
00-0031431,M.Lee,2017,7,0.8751392665094582,0.10624169930569174,2,2.0
00-0036364,L.Bowden,2020,17,0.8364721682887268,0.10624169930569174,2,2.0
00-0027891,G.Tate,2020,12,0.8353318649832291,0.08770330050745664,3,3.0
00-0021678,T.Romo,2016,17,0.8264736666643698,0.14916330304908842,1,4.0
00-0038393,D.Wicks,2023,7,0.8250394483922153,0.14916330304908842,1,1.0
00-0036414,C.Akers,2025,5,0.8166256910234815,0.10624169930569174,2,2.0
00-0034860,D.Pettis,2021,7,0.796438789416437,0.10624169930569174,2,2.0
00-0036320,J.Charlton,2020,10,0.7921777054953152,0.10624169930569174,2,2.0
00-0028009,D.Murray,2016,14,0.7864340174707547,0.10624169930569174,2,2.0
00-0038400,T.McKee,2024,18,0.7817687214842943,0.10624169930569174,2,47.0
00-0035297,K.Harmon,2019,16,0.7719455340851443,0.14916330304908842,1,1.0
00-0038120,B.Hall,2025,8,0.7535793109491395,0.14916330304908842,1,1.0
00-0033280,C.McCaffrey,2022,21,0.7381691242069932,1.029987926744001,5,5.0
00-0026035,D.Amendola,2021,9,0.6524033093543207,0.6001650143126978,5,5.0
00-0031136,C.Boswell,2021,8,0.6394904463371374,0.10624169930569174,2,2.0
00-0032764,D.Henry,2025,3,0.6377653189862422,0.3831064295812644,10,11.0
00-0039398,J.Milton,2025,8,0.5975605605566416,0.08770330050745664,3,38.0
00-0032543,A.Erickson,2020,16,0.5880054642091963,0.10624169930569174,2,2.0
00-0034418,C.Wilson,2024,17,0.5786683197769075,0.5021947741567592,9,9.0
00-0034960,J.Meyers,2024,15,0.5679503778762396,0.6613169629755021,6,8.0
00-0031363,M.Palardy,2019,16,0.519249973867272,0.10624169930569174,2,2.0
00-0033307,K.Bourne,2024,12,0.46346036897014065,0.10624169930569174,2,2.0
00-0032475,T.McEvoy,2017,5,0.4554021032865152,0.10624169930569174,2,2.0
00-0033897,J.Mixon,2024,9,0.41047148100867026,0.10624169930569174,2,2.0
00-0032943,R.Dixon,2024,19,0.3838435082739259,0.8022945482306083,8,8.0
00-0031382,J.Landry,2021,12,0.33908928578156483,0.6668906107541865,10,10.0
00-0033891,Z.Jones,2020,14,0.3248456099063062,0.10624169930569174,2,2.0
00-0022787,M.Schaub,2019,12,0.3183632518161307,0.40920505704218524,6,82.0
00-0036322,J.Jefferson,2024,9,0.29095729711464524,0.5454765341931204,9,9.0
00-0032462,T.Boykin,2016,17,0.27937403344327133,0.08770330050745664,3,19.0
00-0033319,N.Mullens,2024,12,0.2604058711150211,0.17017840444087776,30,856.0
00-0025825,B.Kern,2020,8,0.2433102017130006,0.8743675973000622,6,6.0
00-0036849,T.Atwell,2024,3,0.19903822946034033,0.10624169930569174,2,2.0
00-0034796,L.Jackson,2025,9,0.19653223174734308,0.09592867390810894,112,3198.0
00-0033869,M.Trubisky,2025,8,0.17873508503074068,0.16178469034240883,75,2118.0
00-0029000,C.Beasley,2021,8,0.15827400584586865,0.07714586868743051,4,4.0
00-0034064,C.Wadman,2019,7,0.14467820380102436,0.10624169930569174,2,2.0
00-0033106,J.Goff,2025,9,0.12322170954928834,0.08004052617810305,152,5542.0
00-0036264,J.Love,2025,9,0.11366912667689744,0.07870315234737618,51,1493.0
00-0022942,P.Rivers,2020,18,0.11019726127464766,0.06781899352463859,83,3083.0
00-0034775,C.Kirk,2023,10,0.10823017047817574,0.07714586868743051,4,4.0
00-0037834,B.Purdy,2025,4,0.10462227875299088,0.07966030972058986,46,1396.0
00-0032792,N.Sudfeld,2022,17,0.1004592883809968,0.5969883796331154,5,43.0
00-0034438,L.Woodside,2023,18,0.09870184080694111,0.08770330050745664,3,8.0
00-0034857,J.Allen,2025,9,0.09756066943038877,0.07159695020861627,131,4564.0
00-0034855,B.Mayfield,2025,8,0.08552460440358724,0.0767701061207772,119,4133.0
00-0033873,P.Mahomes,2025,9,0.08540507841692067,0.06758658500808572,142,5507.0
00-0039917,M.Penix,2025,9,0.07998873079049644,0.1618399973731885,12,351.0
00-0029668,A.Luck,2018,19,0.061118595174923886,0.07014531912919901,33,1320.0
00-0033550,D.Webb,2022,18,0.059448216991685524,0.14916330304908842,1,41.0
00-0026498,M.Stafford,2025,9,0.059182921979179355,0.07146230233686765,145,5378.0
00-0031280,D.Carr,2024,14,0.05118611614866455,0.07071414387743374,138,4940.0
00-0033077,D.Prescott,2025,9,0.03804307574571131,0.0746614792613763,138,5071.0
00-0025708,M.Moore,2019,9,0.034486909577237476,0.1053370331761597,13,368.0
00-0020531,D.Brees,2020,19,0.024614728186832427,0.07077890184469707,77,2828.0
00-0039732,B.Nix,2025,9,0.01928975393678549,0.08170400980043861,27,952.0
00-0038416,T.Bagent,2025,9,0.018660270822532368,0.1952034557699416,9,155.0
00-0036212,T.Tagovailoa,2025,9,0.018634460945290077,0.08314196030678796,74,2490.0
00-0040691,J.Dart,2025,9,0.017795582755939003,0.10457160183423837,6,195.0
00-0031503,J.Winston,2024,15,0.014731268351894169,0.13526768342670042,82,2857.0
00-0035685,D.Montgomery,2025,5,0.01449843906493714,0.07714586868743051,4,4.0
00-0036389,J.Hurts,2025,8,0.009530464336614869,0.07437827219714875,88,2617.0
00-0024296,C.Whitehurst,2016,5,0.006038933454771215,0.14916330304908842,1,27.0
00-0026544,C.Daniel,2022,18,0.005370290215544374,0.1599955165583775,13,218.0
00-0036442,J.Burrow,2025,2,0.0044125521592330574,0.06515750739554046,78,3075.0
00-0031345,J.Garoppolo,2024,18,-0.0021872990128393452,0.10233509799181494,77,2189.0
00-0019596,T.Brady,2022,19,-0.0023412799681835385,0.06721476394652195,127,5207.0
00-0030669,A.Wilson,2021,11,-0.004523112689042291,0.8485073664020641,5,6.0
00-0039163,C.Stroud,2025,9,-0.0046585770324919645,0.07706665994696996,44,1513.0
00-0034869,S.Darnold,2025,9,-0.0070577037599705225,0.09784601306598084,88,2836.0
00-0023682,R.Fitzpatrick,2021,1,-0.007245419449352732,0.09501980259096139,53,1691.0
00-0039910,J.Daniels,2025,9,-0.007979372830615544,0.08698006771947182,26,836.0
00-0034577,K.Allen,2024,5,-0.011303969722486831,0.09320192470207919,24,772.0
00-0035228,K.Murray,2025,5,-0.019998785503271096,0.0664397193657882,88,3191.0
00-0035993,T.Huntley,2025,8,-0.02010344935500655,0.19689071255530022,26,611.0
00-0031376,J.McKinnon,2023,15,-0.020730191849981705,0.10624169930569174,2,2.0
00-0039851,D.Maye,2025,9,-0.021924229055722944,0.11358938074507116,22,664.0
00-0038128,M.Willis,2024,18,-0.023392030362885837,0.16408569410682433,13,143.0
00-0029623,A.Tanney,2019,15,-0.027151176232800667,0.14916330304908842,1,1.0
00-0021429,C.Palmer,2017,7,-0.027650658596481796,0.06310606012193513,22,931.0
00-0028118,T.Taylor,2025,7,-0.028130902153198876,0.11654664330102198,61,1596.0
00-0036355,J.Herbert,2025,9,-0.030125888851915604,0.07257350946075859,90,3547.0
00-0026625,B.Hoyer,2023,7,-0.0473371790145511,0.20224024128400037,25,592.0
00-0032950,C.Wentz,2025,8,-0.04985647357221892,0.07474635755230788,102,3794.0
00-0023459,A.Rodgers,2025,9,-0.05083924475699036,0.07623379132705363,138,5074.0
00-0040234,Q.Ewers,2025,7,-0.056005987444446424,0.14916330304908842,1,10.0
00-0039918,C.Williams,2025,9,-0.056267700933529466,0.07726409420159541,25,914.0
00-0022803,E.Manning,2019,15,-0.057198920325842964,0.07035672615664956,52,2052.0
00-0035710,D.Jones,2025,9,-0.059112863783172716,0.07474511191067948,81,2846.0
00-0033357,T.Hill,2025,9,-0.07051689689937829,0.2775679793868821,59,336.0
00-0036971,T.Lawrence,2025,9,-0.07244585626269914,0.06453909928503707,70,2570.0
00-0038579,A.O'Connell,2024,18,-0.07744730532005302,0.07954788592629775,20,623.0
00-0029604,K.Cousins,2025,8,-0.07958188085652616,0.07784879032085056,139,5141.0
00-0037012,T.Lance,2025,5,-0.08647027907194273,0.16306550224589497,10,158.0
00-0036893,N.Harris,2022,8,-0.08735500292028084,0.14916330304908842,1,1.0
00-0022924,B.Roethlisberger,2021,19,-0.08743601044148307,0.07016197948517379,84,3438.0
00-0029701,R.Tannehill,2023,18,-0.08951978863561158,0.08266228068868804,94,2871.0
00-0036972,M.Jones,2025,9,-0.09109595241574667,0.08740013981622258,60,1986.0
00-0027973,A.Dalton,2025,8,-0.09187719360379322,0.08453740085150382,99,3385.0
00-0033555,M.Hollins,2022,3,-0.09269029189498224,0.14916330304908842,1,1.0
00-0029682,B.Osweiler,2018,14,-0.09591122608763654,0.1024356980061224,30,985.0
00-0032436,J.Driskel,2023,18,-0.10228432254576977,0.121934530675777,19,439.0
00-0027854,S.Bradford,2018,3,-0.10811212298430753,0.08612117348263526,20,725.0
00-0039164,A.Richardson,2025,5,-0.1091225998874118,0.11021607535612377,16,374.0
00-0034771,M.Rudolph,2025,2,-0.11599631494911854,0.08727422954353743,29,764.0
00-0030565,G.Smith,2025,9,-0.12169831648905587,0.12221782213035105,70,2261.0
00-0026158,J.Flacco,2025,9,-0.12175930219733284,0.08771283035971994,82,3240.0
00-0026143,M.Ryan,2022,15,-0.12416861827918417,0.06991728156907749,113,4406.0
00-0032268,M.Mariota,2025,8,-0.13010548362275443,0.08896379493501239,79,2129.0
00-0035577,D.Hodges,2019,17,-0.13362302228000666,0.11880161544898386,8,175.0
00-0028595,S.Tolzien,2017,1,-0.13655079510674267,0.08770330050745664,3,62.0
00-0035289,G.Minshew,2024,12,-0.137237570445565,0.08912313779351078,56,1877.0
00-0026197,C.Henne,2022,20,-0.13922270321776006,0.23496607429290936,9,79.0
00-0033936,C.Beathard,2023,17,-0.14135288429527093,0.11424081340535779,25,620.0
00-0040704,D.Gabriel,2025,8,-0.14159935506350846,0.2886013563227358,6,154.0
00-0031407,B.Bortles,2019,13,-0.1445971114865591,0.07831173054359072,49,1739.0
00-0026898,M.Sanchez,2018,14,-0.14854186770751926,0.07714586868743051,4,63.0
00-0033949,J.Dobbs,2025,7,-0.15312575564630715,0.18780127421641601,23,592.0
00-0035704,D.Lock,2025,3,-0.16110698235055407,0.09735560707028863,36,1027.0
00-0035100,J.Browning,2025,5,-0.16348329231887704,0.10823849408249406,13,401.0
00-0027974,C.Kaepernick,2016,17,-0.16801457164073658,0.13022920680803304,11,367.0
00-0021206,J.McCown,2019,18,-0.17583791153578548,0.09064853497246819,24,773.0
00-0038122,D.Ridder,2024,18,-0.1765963047049296,0.08504003795464399,24,641.0
00-0023436,A.Smith,2020,17,-0.1826242927214158,0.08067928082667912,50,1758.0
00-0032784,K.Hogan,2017,6,-0.19384867372653128,0.13695216819767816,6,109.0
00-0024226,J.Cutler,2017,17,-0.19442090835971507,0.08523581870002755,19,603.0
00-0031237,T.Bridgewater,2024,20,-0.1957463727715061,0.1624450737062733,45,1308.0
00-0030526,E.Manuel,2017,5,-0.19627062739878623,0.26106961693109987,7,77.0
00-0039150,B.Young,2025,9,-0.19864910483887846,0.07895191667782829,38,1260.0
00-0029567,N.Foles,2022,17,-0.20040243922426074,0.110208745861435,34,1101.0
00-0027688,C.McCoy,2022,15,-0.20692092342784763,0.10509687006703743,16,415.0
00-0029857,R.Griffin,2019,14,-0.20730656776334028,0.14916330304908842,1,4.0
00-0035282,E.Stick,2023,18,-0.210970759415204,0.08052745426887783,6,189.0
00-0039376,S.Rattler,2025,8,-0.21253430759379335,0.07284321806863445,15,525.0
00-0036898,D.Mills,2025,9,-0.21260736395177576,0.10430028835726435,40,1055.0
00-0031800,T.Heinicke,2024,17,-0.21515875519843475,0.10336948994143753,41,1093.0
00-0033537,D.Watson,2024,7,-0.21565452566193638,0.08824875826103393,76,2700.0
00-0030520,M.Glennon,2021,17,-0.215752746662655,0.17800690052097565,20,560.0
00-0036945,J.Fields,2025,8,-0.21842882606964242,0.07919870143864743,55,1471.0
00-0028002,R.Cobb,2020,6,-0.2234156591996439,0.08770330050745664,3,3.0
00-0025430,D.Stanton,2017,17,-0.23098476379572164,0.1382685738241832,10,215.0
00-0037500,R.Wright,2022,15,-0.23452995074276917,0.10624169930569174,2,2.0
00-0032156,T.Siemian,2023,18,-0.24306406327873337,0.07680840477433527,39,1300.0
00-0030533,M.Barkley,2020,17,-0.24571440283079626,0.1499580714499845,14,323.0
00-0033119,J.Brissett,2025,9,-0.24876972515512039,0.13937567606857362,75,2040.0
00-0027939,C.Newton,2021,16,-0.2580783698983863,0.07689877352105443,69,2259.0
00-0029263,R.Wilson,2025,6,-0.25838115839570713,0.08028892995004246,147,5028.0
00-0035232,D.Haskins,2020,16,-0.2618742983353315,0.11640086793700316,16,497.0
00-0033108,P.Lynch,2017,17,-0.2627715782020093,0.2009716909085,5,146.0
00-0026300,J.Johnson,2024,17,-0.2629060841676596,0.18824816659751498,12,211.0
00-0031395,G.Gilbert,2021,15,-0.2648107304679713,0.15914965350739707,5,80.0
00-0040676,C.Ward,2025,9,-0.26610749545216966,0.06148398667540885,9,333.0
00-0035146,T.McSorley,2022,18,-0.2672925951052613,0.17279772459530052,7,97.0
00-0039152,W.Levis,2024,18,-0.274470672838436,0.10805704164276775,21,628.0
00-0038583,D.Thompson-Robinson,2024,18,-0.2766067222841059,0.25899709775793583,12,245.0
00-0028872,J.Hekker,2024,8,-0.2817148392498047,0.651718405263548,18,18.0
00-0033662,C.Rush,2025,6,-0.28360735808991944,0.14494413399308617,35,622.0
00-0036312,J.Luton,2020,11,-0.2893263268166812,0.08755195433886107,3,118.0
00-0035719,D.Samuel,2024,1,-0.2924781948335551,0.07714586868743051,4,4.0
00-0035752,C.Streveler,2022,16,-0.2947620611645378,0.08770330050745664,3,44.0
00-0036879,S.Ehlinger,2022,18,-0.29760717505643147,0.07705273822528881,4,115.0
00-0038476,T.DeVito,2024,15,-0.2979359163224671,0.09110227434096868,11,265.0
00-0035264,J.Stidham,2023,18,-0.30653840161801055,0.27736472029938586,12,216.0
00-0038108,B.Zappe,2024,18,-0.31012811977489796,0.09011780316517104,15,367.0
00-0032434,B.Allen,2024,14,-0.31427443976395075,0.19381852044542477,16,317.0
00-0036913,K.Toney,2023,6,-0.31573790675480284,0.37722093668884243,5,5.0
00-0033104,C.Kessler,2018,16,-0.3203290998685479,0.1338131115234736,17,400.0
00-0033899,D.Kizer,2018,17,-0.32214966430631764,0.08886511549715717,17,560.0
00-0028090,T.Yates,2017,17,-0.32361268217066386,0.07705273822528881,4,111.0
00-0031588,S.Diggs,2024,3,-0.32973866779421823,0.07714586868743051,4,4.0
00-0030465,K.Barner,2019,11,-0.33048484511012743,0.14916330304908842,1,1.0
00-0034928,S.Sims,2019,12,-0.333569048825818,0.14916330304908842,1,1.0
00-0036963,A.St. Brown,2024,4,-0.3375012055412787,0.10624169930569174,2,2.0
00-0033009,T.Boyd,2024,12,-0.35040457923796253,0.8818279230648377,8,8.0
00-0033958,N.Peterman,2023,7,-0.3527292017019267,0.1547526464893521,14,175.0
00-0032630,J.Callahan,2017,17,-0.3534487441701917,0.14916330304908842,1,7.0
00-0038102,K.Pickett,2025,7,-0.3544189594290617,0.13296451602031173,31,815.0
00-0037077,S.Howell,2024,15,-0.3676575453722154,0.09654831976130183,19,719.0
00-0029665,R.Griffin,2020,12,-0.36887944262862205,0.19579970010411196,16,235.0
00-0029692,B.Anger,2024,11,-0.36902058042906877,0.9565080191143545,5,5.0
00-0027948,B.Gabbert,2023,18,-0.374638904018533,0.11632456477226596,27,545.0
00-0038598,J.Hall,2023,17,-0.37766394670551107,0.08770330050745664,3,24.0
00-0032893,C.Cook,2016,18,-0.37884529215758134,0.10624169930569174,2,72.0
00-0033572,J.Agnew,2020,12,-0.3791417969673444,0.14916330304908842,1,1.0
00-0032975,J.Williams,2016,9,-0.38062972637936054,0.14916330304908842,1,1.0
00-0034177,T.Boyle,2024,15,-0.38422089013975497,0.15343932680974068,12,247.0
00-0036613,J.Waddle,2025,6,-0.38485244921609474,0.14916330304908842,1,1.0
00-0035040,D.Blough,2022,18,-0.38632004330964975,0.1041284323036735,9,263.0
00-0033275,P.Walker,2023,12,-0.3950222713120761,0.10338277925887311,20,369.0
00-0028986,C.Keenum,2023,16,-0.4018810672301263,0.09592209358296111,61,1979.0
00-0031568,B.Petty,2017,17,-0.41537830325090286,0.13721772873174892,10,267.0
00-0040743,T.Shough,2025,9,-0.41712738889321127,0.08770330050745664,3,59.0
00-0037013,Z.Wilson,2025,8,-0.42127235864964074,0.1332314056512659,36,1120.0
00-0037175,A.Brown,2022,18,-0.42915600947214233,0.10624169930569174,2,54.0
00-0030279,K.Allen,2024,18,-0.43168839233747647,0.8632276035317095,7,7.0
00-0031589,B.Hundley,2019,17,-0.4349038877627099,0.1128273003329389,18,369.0
00-0038998,J.Haener,2024,15,-0.44266209250635447,0.3416929984872418,6,45.0
00-0036384,B.DiNucci,2020,8,-0.4544223205487313,0.10624169930569174,2,50.0
00-0030085,K.Stills,2019,19,-0.45557561266828106,0.10624169930569174,2,2.0
00-0037327,S.Thompson,2024,3,-0.4635459939685667,0.29890416187568486,10,200.0
00-0027793,A.Brown,2018,12,-0.4668126657649996,0.14916330304908842,1,1.0
00-0031326,B.Ellington,2018,13,-0.4905295230573414,0.14916330304908842,1,1.0
00-0034401,M.White,2024,18,-0.5022807449935284,0.6037438311871041,13,338.0
00-0037304,Co.Heyward,2023,14,-0.502681577664346,0.14916330304908842,1,1.0
00-0039923,J.McCarthy,2025,9,-0.5079781568380213,0.08770330050745664,3,82.0
00-0034955,B.Rypien,2025,3,-0.5229711514275097,0.11891422730027823,10,180.0
00-0031064,T.Savage,2017,14,-0.5255349374176705,0.1755354457114137,11,322.0
00-0028012,R.Mallett,2017,8,-0.5327875102232542,0.2484402066660003,5,23.0
00-0036197,J.Fromm,2021,18,-0.5392720059085977,0.08770330050745664,3,66.0
00-0036309,D.Mooney,2024,5,-0.5477140596536483,0.14916330304908842,1,1.0
00-0036946,K.Mond,2021,17,-0.5488739517102976,0.14916330304908842,1,3.0
00-0036226,J.Eason,2022,6,-0.5610184696755489,0.10624169930569174,2,10.0
00-0036626,D.Brown,2024,18,-0.5676504456400409,0.10624169930569174,2,2.0
00-0031076,D.Fales,2019,5,-0.5677734629735647,0.07714586868743051,4,52.0
00-0030151,T.Bray,2020,10,-0.5681988856483189,0.10624169930569174,2,6.0
00-0034412,L.Falk,2019,5,-0.5686712159826878,0.08770330050745664,3,90.0
00-0039916,R.Pearsall,2024,17,-0.5728649430955653,0.14916330304908842,1,1.0
00-0031288,A.McCarron,2023,18,-0.582168909898878,0.6584331404735535,9,69.0
00-0037740,G.Wilson,2023,10,-0.5896234809272237,0.10624169930569174,2,2.0
00-0032009,A.Humphries,2020,3,-0.5915010897435441,0.14916330304908842,1,1.0
00-0040494,M.Brosmer,2025,8,-0.596756638984658,0.10624169930569174,2,8.0
00-0030288,R.Burkhead,2022,8,-0.5990238667944614,0.10624169930569174,2,2.0
00-0033400,M.Haack,2019,17,-0.60065763895338,0.08770330050745664,3,3.0
00-0030524,L.Jones,2017,17,-0.6158129163155746,0.3124396911944152,6,121.0
00-0028825,T.Pryor,2016,6,-0.6193833199935174,0.08770330050745664,3,10.0
00-0030506,T.Kelce,2021,19,-0.619413602398127,0.07714586868743051,4,4.0
00-0030419,M.McGloin,2016,17,-0.6214758101119149,0.08770330050745664,3,15.0
00-0038550,H.Hooker,2024,11,-0.623228486527865,0.08770330050745664,3,10.0
00-0029878,M.Gray,2017,5,-0.6365560669248522,0.14916330304908842,1,1.0
00-0032245,S.Mannion,2021,17,-0.6406799946282762,0.31943917519714793,7,108.0
00-0030990,J.Huff,2016,8,-0.6436347331661714,0.14916330304908842,1,1.0
00-0026995,J.Maclin,2016,6,-0.6455728864063066,0.14916330304908842,1,1.0
00-0040128,T.Warren,2025,5,-0.6498095601633636,0.14916330304908842,1,1.0
00-0034899,J.Wolford,2022,13,-0.6532866236899698,0.26842473494392227,6,121.0
00-0032208,P.Dorsett,2022,15,-0.6590519527361262,0.14916330304908842,1,1.0
00-0032257,D.Johnson Jr.,2016,12,-0.6653131178138423,0.14916330304908842,1,1.0
00-0033251,Z.Pascal,2020,8,-0.6783915472412527,0.10624169930569174,2,2.0
00-0034829,M.Gesicki,2021,17,-0.6862865124198063,0.14916330304908842,1,1.0
00-0035652,R.Finley,2020,15,-0.6912812827398991,0.1589810676112875,7,139.0
00-0033839,D.Westbrook,2018,16,-0.7000848658542543,0.14916330304908842,1,1.0
00-0029269,T.Benjamin,2016,7,-0.7015052845164244,0.14916330304908842,1,1.0
00-0033098,C.Jones,2016,17,-0.7043440372805221,0.14916330304908842,1,12.0
00-0036145,L.Cager,2022,18,-0.7129354072631149,0.14916330304908842,1,1.0
00-0034343,J.Rosen,2021,11,-0.715703501045845,0.16585970551341067,22,575.0
00-0035939,B.Perkins,2022,12,-0.7281746189118642,0.08770330050745664,3,40.0
00-0027796,J.Webb,2017,14,-0.7393088401551489,0.10624169930569174,2,7.0
00-0036928,K.Trask,2024,13,-0.7481959963920142,0.08770330050745664,3,11.0
00-0023662,M.Cassel,2018,16,-0.7654714588899175,0.2117132157253425,7,124.0
00-0036142,I.Wright,2020,14,-0.7757508542830109,0.14916330304908842,1,1.0
00-0037276,T.Chandler,2024,2,-0.7839994305086003,0.14916330304908842,1,1.0
00-0030496,L.Bell,2016,13,-0.7888986944452996,0.14916330304908842,1,1.0
00-0036290,C.Kmet,2025,9,-0.8008285618003191,0.14916330304908842,1,1.0
00-0035676,A.Brown,2021,16,-0.807639595283256,0.10624169930569174,2,2.0
00-0030578,C.Patterson,2021,5,-0.822836845347681,0.14916330304908842,1,1.0
00-0023645,D.Anderson,2018,8,-0.8322587478193021,0.4884464479756112,9,138.0
00-0027690,E.Decker,2017,11,-0.8384883554534894,0.14916330304908842,1,1.0
00-0030092,S.Martin,2018,15,-0.8450409187519274,0.14916330304908842,1,1.0
00-0028064,B.Powell,2019,11,-0.8555732878948324,0.14916330304908842,1,1.0
00-0038115,D.Bellinger,2023,9,-0.8644406368523095,0.14916330304908842,1,1.0
00-0031716,M.Darr,2018,16,-0.8838087224315021,0.14916330304908842,1,1.0
00-0037816,R.Doubs,2023,12,-0.8928964460565341,0.14916330304908842,1,1.0
00-0033921,C.Godwin,2023,4,-0.9086872131243896,0.14916330304908842,1,1.0
00-0035350,P.Williams,2019,4,-0.9217780946586454,0.14916330304908842,1,1.0
00-0026516,B.Colquitt,2020,10,-0.9402170039188944,0.14916330304908842,1,1.0
00-0033733,G.Ward,2021,18,-0.9665304959119909,0.08770330050745664,3,3.0
00-0038977,N.Dell,2023,11,-0.98075643405881,0.14916330304908842,1,1.0
00-0035251,W.Grier,2019,17,-0.9960441333709125,0.10624169930569174,2,58.0
00-0033681,K.Cole,2021,15,-1.0039708118676514,0.14916330304908842,1,1.0
00-0034941,M.Wishnowsky,2020,3,-1.032253266872981,0.10624169930569174,2,2.0
