player_id,player_name,last_season,last_week,leaf_rating,leaf_uncertainty,total_games,total_attempts
00-0034959,A.Beck,2019,16,2.4528782704452166,0.14916330304908842,1,1.0
00-0030550,A.Sanders,2013,14,2.4378763610953333,0.14916330304908842,1,1.0
00-0029688,D.Poe,2016,16,2.39339311913828,0.14916330304908842,1,1.0
00-0039890,A.Mitchell,2024,5,2.2139917278486476,0.14916330304908842,1,1.0
00-0031912,C.Meredith,2016,17,2.1826793503591766,0.14916330304908842,1,1.0
00-0033466,I.McKenzie,2020,10,2.126180068574733,0.14916330304908842,1,1.0
00-0027702,M.Williams,2012,12,2.1047771265183512,0.14916330304908842,1,1.0
00-0038391,S.Clifford,2023,17,2.057503431210525,0.14916330304908842,1,1.0
00-0038543,J.Smith-Njigba,2024,7,2.0381654596654095,0.14916330304908842,1,1.0
00-0028434,D.Baldwin,2016,11,2.006069722447055,0.14916330304908842,1,1.0
00-0021306,A.Peterson,2007,17,1.9657165774286687,0.14916330304908842,1,1.0
00-0000108,D.Akers,2011,17,1.9549847805982707,0.10624169930569174,2,2.0
00-0031062,J.White,2019,14,1.953702436410307,0.14916330304908842,1,1.0
00-0031549,N.Agholor,2018,1,1.9268759592510134,0.14916330304908842,1,1.0
00-0033556,T.Cohen,2018,13,1.9126812533241309,0.08770330050745664,3,3.0
00-0037238,D.London,2023,5,1.8581569657896102,0.14916330304908842,1,1.0
00-0036313,B.Mann,2023,14,1.7997003341636932,0.08770330050745664,3,3.0
00-0029304,B.Nortman,2017,13,1.7630176244659608,0.14916330304908842,1,2.0
00-0028052,C.Shorts,2015,11,1.7596026115336847,0.08770330050745664,3,3.0
00-0027902,D.Bryant,2016,16,1.647041183621812,0.14916330304908842,1,1.0
00-0030663,W.Snead,2017,19,1.6452791885160738,0.10624169930569174,2,2.0
00-0035250,D.Singletary,2023,4,1.6434675716022773,0.14916330304908842,1,1.0
00-0026664,T.Masthay,2012,8,1.6281956353740101,0.10624169930569174,2,2.0
00-0025559,L.Naanee,2011,13,1.6209674957292268,0.10624169930569174,2,2.0
00-0035889,T.Townsend,2023,16,1.6075458502455617,0.07714586868743051,4,4.0
00-0022217,M.Moore,2009,4,1.4958993547642983,0.08770330050745664,3,3.0
00-0034353,A.Miller,2018,12,1.4861928583173951,0.14916330304908842,1,1.0
00-0024204,F.Jackson,2014,3,1.4426691904882234,0.10624169930569174,2,2.0
00-0011626,B.Moorman,2009,11,1.4077423487373462,0.07714586868743051,4,4.0
00-0029632,M.Sanu,2018,17,1.3932434442593598,0.7488011767183813,9,9.0
00-0027150,J.Edelman,2020,6,1.382199655260884,0.7066157246084105,7,8.0
00-0027891,G.Tate,2020,12,1.3616208315695943,0.07714586868743051,4,4.0
00-0027145,P.McAfee,2016,12,1.3452648376666625,0.10624169930569174,2,2.0
00-0021647,J.Urban,2008,3,1.3173426216432644,0.14916330304908842,1,1.0
00-0035156,J.Fox,2024,2,1.2585077572618681,0.9965233433128777,5,5.0
00-0027685,E.Sanders,2019,14,1.2080831809738972,0.07714586868743051,4,4.0
00-0031260,L.Thomas,2020,12,1.1840225320162847,0.07714586868743051,4,13.0
00-0039491,J.Coker,2024,18,1.1834074624882986,0.14916330304908842,1,1.0
00-0020452,C.Wilson,2007,15,1.1290123484995676,0.10624169930569174,2,2.0
00-0021755,E.Graham,2010,13,1.1261777529219132,0.10624169930569174,2,2.0
00-0036919,K.Gainwell,2023,17,1.122053947335417,0.14916330304908842,1,1.0
00-0022736,S.Jackson,2007,10,1.0603815403079533,0.14916330304908842,1,1.0
00-0034411,R.Gage,2020,14,1.057881067254666,0.10624169930569174,2,2.0
00-0021190,A.Randle El,2010,17,1.040542471042272,0.5152549790897293,12,12.0
00-0029159,J.Kearse,2014,3,1.021693122540528,0.14916330304908842,1,1.0
00-0026035,D.Amendola,2021,9,0.9951000582224873,0.6174884027762365,6,6.0
00-0031972,D.Jennings,2018,10,0.9890047363419461,0.14916330304908842,1,1.0
00-0026796,A.Foster,2014,16,0.9843588131810523,0.14916330304908842,1,1.0
00-0034827,D.Moore,2025,9,0.9673775587687233,0.08770330050745664,3,3.0
00-0034419,B.Berrios,2022,4,0.9641476478800519,0.14916330304908842,1,1.0
00-0033906,A.Kamara,2019,5,0.958767014818066,0.14916330304908842,1,1.0
00-0035689,D.Knox,2021,6,0.9522249377444661,0.14916330304908842,1,1.0
00-0034437,L.Cooke,2023,7,0.9343715657307996,0.9554433364466571,5,5.0
00-0031235,O.Beckham,2021,19,0.9332009339261506,0.7229691724194192,8,8.0
00-0029493,R.Quigley,2017,2,0.9149133473013933,0.10624169930569174,2,2.0
00-0031431,M.Lee,2017,7,0.8844613661769938,0.10624169930569174,2,2.0
00-0024417,S.Koch,2021,18,0.8698302881818651,0.9698440673968097,8,8.0
00-0036320,J.Charlton,2020,10,0.8532681754455904,0.10624169930569174,2,2.0
00-0036364,L.Bowden,2020,17,0.8440271290437042,0.10624169930569174,2,2.0
00-0038393,D.Wicks,2023,7,0.8256199481211374,0.14916330304908842,1,1.0
00-0036414,C.Akers,2025,5,0.822144323987976,0.10624169930569174,2,2.0
00-0022017,M.Scifres,2010,11,0.8115936905046213,0.08770330050745664,3,3.0
00-0028009,D.Murray,2016,14,0.8061751746433587,0.10624169930569174,2,2.0
00-0025399,M.Lynch,2011,14,0.8054017667192499,0.10624169930569174,2,3.0
00-0035297,K.Harmon,2019,16,0.7878552314465291,0.14916330304908842,1,1.0
00-0038400,T.McKee,2024,18,0.7861979277402295,0.10624169930569174,2,47.0
00-0023853,M.Prater,2018,17,0.7772959963314814,0.10624169930569174,2,2.0
00-0034860,D.Pettis,2021,7,0.777072086577501,0.10624169930569174,2,2.0
00-0038120,B.Hall,2025,8,0.7727148143189684,0.14916330304908842,1,1.0
00-0025431,S.Rice,2012,16,0.7718035243558636,0.6948271308775195,6,7.0
00-0030391,M.James,2013,9,0.7502895292167446,0.14916330304908842,1,1.0
00-0033280,C.McCaffrey,2022,21,0.7453408577643551,1.0339297472430895,5,5.0
00-0023742,J.Ryan,2017,11,0.7040887086188188,0.9520984568904408,6,6.0
00-0034348,C.Sutton,2025,10,0.6808783376730798,0.9989975916605952,5,5.0
00-0021314,C.Taylor,2008,5,0.6797216898887413,0.10624169930569174,2,2.0
00-0031136,C.Boswell,2021,8,0.6782991268083682,0.10624169930569174,2,2.0
00-0031941,J.Crowder,2021,18,0.655185099798233,0.07714586868743051,4,4.0
00-0032764,D.Henry,2025,3,0.6359580235065271,0.3829117914334753,10,11.0
00-0019623,T.Rattay,2007,12,0.6321702531913518,0.394826367333733,8,132.0
00-0032543,A.Erickson,2020,16,0.6065360301158218,0.10624169930569174,2,2.0
00-0034418,C.Wilson,2024,17,0.5920254462040931,0.4992457308417512,9,9.0
00-0031363,M.Palardy,2019,16,0.5904940284933917,0.10624169930569174,2,2.0
00-0039398,J.Milton,2025,8,0.5884714511291376,0.08770330050745664,3,38.0
00-0034960,J.Meyers,2024,15,0.576784734535738,0.6583156576860769,6,8.0
00-0028064,B.Powell,2019,11,0.5693861690584174,0.10624169930569174,2,2.0
00-0030586,R.Nassib,2015,16,0.5647387765181188,0.10624169930569174,2,12.0
00-0022824,A.Lee,2022,16,0.5567241862890742,0.9635371649943515,6,6.0
00-0033307,K.Bourne,2024,12,0.46321024119921583,0.10624169930569174,2,2.0
00-0032475,T.McEvoy,2017,5,0.4580929538085736,0.10624169930569174,2,2.0
00-0020613,Q.Gray,2008,12,0.4389421371501256,0.262863160418692,9,185.0
00-0032943,R.Dixon,2024,19,0.41185878166456447,0.8060802429409654,8,8.0
00-0028091,J.Kerley,2014,17,0.4039225581935104,0.07714586868743051,4,4.0
00-0004091,P.Dawson,2009,11,0.4025754323662502,0.14916330304908842,1,1.0
00-0031382,J.Landry,2021,12,0.40243813742510837,0.6207685827708673,11,11.0
00-0033897,J.Mixon,2024,9,0.3971218459272232,0.10624169930569174,2,2.0
00-0023457,M.Clayton,2009,2,0.35989148578071634,0.07714586868743051,4,4.0
00-0033891,Z.Jones,2020,14,0.3209970934966462,0.10624169930569174,2,2.0
00-0036322,J.Jefferson,2024,9,0.29291742842030016,0.5425568412718162,9,9.0
00-0022921,L.Fitzgerald,2018,16,0.2885091674958178,0.6508778365267621,5,5.0
00-0018272,A.Wright,2007,7,0.27039965369060126,0.07714586868743051,4,11.0
00-0025825,B.Kern,2020,8,0.2676079656251391,0.876461421348544,6,6.0
00-0033319,N.Mullens,2024,12,0.259455239937728,0.17109813870347337,30,856.0
00-0032462,T.Boykin,2016,17,0.24937991722271008,0.08770330050745664,3,19.0
00-0020536,L.Tomlinson,2011,6,0.23531080696837547,0.6933187831497397,6,6.0
00-0024824,M.Gutierrez,2009,7,0.2291599200771094,0.10624169930569174,2,2.0
00-0025561,T.Smith,2010,16,0.2042892781906319,0.3034835796295104,16,258.0
00-0034064,C.Wadman,2019,7,0.1955174279919203,0.10624169930569174,2,2.0
00-0034796,L.Jackson,2025,10,0.18462491577332185,0.09572591108259813,113,3229.0
00-0036849,T.Atwell,2024,3,0.17972897895987183,0.10624169930569174,2,2.0
00-0029000,C.Beasley,2021,8,0.1737488613926243,0.07714586868743051,4,4.0
00-0033869,M.Trubisky,2025,8,0.1723343020742217,0.1606730690978777,75,2118.0
00-0025529,S.Breaston,2010,14,0.15599622720399808,0.10624169930569174,2,2.0
00-0028863,Dom.Davis,2013,11,0.15039988536390747,0.14916330304908842,1,8.0
00-0029677,B.Weeden,2015,16,0.14998410807529788,0.19146819123089495,33,1032.0
00-0033106,J.Goff,2025,10,0.1481557705198792,0.07998854209794731,153,5575.0
00-0022942,P.Rivers,2020,18,0.11705625930557703,0.07711084861993067,252,9018.0
00-0021678,T.Romo,2016,17,0.11579139056041612,0.09160714096991457,136,4800.0
00-0019714,S.Lechler,2014,3,0.10951634500753957,1.085177960717121,5,5.0
00-0034438,L.Woodside,2023,18,0.1078960781298619,0.08770330050745664,3,8.0
00-0037834,B.Purdy,2025,4,0.10743691988518539,0.08051203916419375,46,1396.0
00-0033873,P.Mahomes,2025,9,0.0968574703395957,0.067629546368345,142,5507.0
00-0036264,J.Love,2025,10,0.09620572980045133,0.07750652163608393,52,1532.0
00-0034857,J.Allen,2025,10,0.09480154240484762,0.07157800103525441,132,4608.0
00-0024332,L.Washington,2010,18,0.09330275826543166,0.08770330050745664,3,3.0
00-0034775,C.Kirk,2023,10,0.09320533723558255,0.07714586868743051,4,4.0
00-0026498,M.Stafford,2025,10,0.09129125971085751,0.07322795924430577,242,9427.0
00-0032792,N.Sudfeld,2022,17,0.08282874600700482,0.591764284981447,5,43.0
00-0034855,B.Mayfield,2025,10,0.07887491848070169,0.0772792580654787,120,4178.0
00-0023859,B.Basanez,2006,15,0.07223425547204784,0.14916330304908842,1,11.0
00-0033550,D.Webb,2022,18,0.06902150276801591,0.14916330304908842,1,41.0
00-0029668,A.Luck,2018,19,0.06223809565231784,0.06846656008484929,94,3820.0
00-0029692,B.Anger,2024,11,0.06079044118746893,0.9525008740150733,6,6.0
00-0016193,V.Testaverde,2007,14,0.06014145983820199,0.31591349856765055,7,185.0
00-0031280,D.Carr,2024,14,0.05575096281609253,0.06998346094619778,170,6169.0
00-0017200,K.Warner,2009,19,0.0542846671112695,0.0914452271344243,57,2022.0
00-0039917,M.Penix,2025,10,0.04279947218605349,0.15832821795522137,13,383.0
00-0015194,H.Smith,2009,15,0.042695159304106056,0.08770330050745664,3,3.0
00-0019559,C.Pennington,2010,10,0.041835663676397225,0.07293752457877865,47,1466.0
00-0036212,T.Tagovailoa,2025,10,0.040854584114546164,0.08275935751533602,75,2511.0
00-0038416,T.Bagent,2025,9,0.03311014085218844,0.19117048859757385,9,155.0
00-0033077,D.Prescott,2025,9,0.03300681096741397,0.07490299442307558,138,5071.0
00-0020531,D.Brees,2020,19,0.03172259374721332,0.07016892523692755,245,9800.0
00-0040691,J.Dart,2025,10,0.02931485672177856,0.09040858154391036,7,226.0
00-0036389,J.Hurts,2025,10,0.028945018237818178,0.0749261416972353,89,2643.0
00-0036442,J.Burrow,2025,2,0.02183388620165416,0.06514330968743356,78,3075.0
00-0035685,D.Montgomery,2025,5,0.01945611951898457,0.07714586868743051,4,4.0
00-0020480,S.Rosenfels,2008,13,0.018249252065950097,0.08077591288972547,18,471.0
00-0027943,P.Peterson,2013,6,0.01795816172772491,0.10624169930569174,2,2.0
00-0031503,J.Winston,2024,15,0.016308920919370067,0.12736792829535334,98,3422.0
00-0021231,D.Garrard,2010,16,0.012887922129036885,0.07859064352663006,70,2199.0
00-0023682,R.Fitzpatrick,2021,1,0.00928310792036205,0.08365709327408308,159,5229.0
00-0030669,A.Wilson,2021,11,0.008676761023319546,0.854013205117571,5,6.0
00-0021976,L.Johnson,2008,15,0.00796158119081769,0.08770330050745664,3,3.0
00-0039910,J.Daniels,2025,9,0.005914156914895192,0.08806982257837216,26,836.0
00-0019596,T.Brady,2022,19,0.005043298785852293,0.07129141230956199,292,11561.0
00-0039851,D.Maye,2025,10,0.0045728447906132124,0.11155284584901987,23,696.0
00-0031376,J.McKinnon,2023,15,0.0018484849308675333,0.10624169930569174,2,2.0
00-0034869,S.Darnold,2025,10,0.0011116712736621232,0.09814119406742518,89,2849.0
00-0039163,C.Stroud,2025,9,-0.0017699854286621457,0.07761389508344267,44,1513.0
00-0021429,C.Palmer,2017,7,-0.004045975197304631,0.07658313697589093,156,5807.0
00-0031345,J.Garoppolo,2024,18,-0.0055173929985797175,0.10512609301384088,81,2225.0
00-0030092,S.Martin,2018,15,-0.010315516969104266,0.10624169930569174,2,3.0
00-0027114,T.Morstead,2023,11,-0.010479335010428414,0.10624169930569174,2,2.0
00-0025708,M.Moore,2019,9,-0.016113295260597314,0.11245211794509115,52,1205.0
00-0038128,M.Willis,2024,18,-0.016786877438298313,0.16592488274627398,13,143.0
00-0035993,T.Huntley,2025,8,-0.017482390202234115,0.19636143855680224,26,611.0
00-0039732,B.Nix,2025,10,-0.019033740711597125,0.07989984755033581,28,981.0
00-0035228,K.Murray,2025,5,-0.020030521239229514,0.06699120875699541,88,3191.0
00-0005755,J.Garcia,2008,17,-0.02042917567659424,0.0812816494289923,36,1049.0
00-0026144,D.McFadden,2015,8,-0.021066842629047886,0.6061866636618922,5,5.0
00-0028872,J.Hekker,2024,8,-0.024882628062947706,0.5795746800758161,28,29.0
00-0023176,J.Cribbs,2013,12,-0.02586257182384799,0.36127139041596595,14,17.0
00-0003292,K.Collins,2011,3,-0.026412352390054867,0.13348665075076868,46,1267.0
00-0028118,T.Taylor,2025,7,-0.03297672371445379,0.12009814755401434,81,2054.0
00-0036355,J.Herbert,2025,10,-0.03563723931466525,0.07287623303137541,91,3585.0
00-0036972,M.Jones,2025,10,-0.036560832730390014,0.08984345498682272,61,2026.0
00-0010609,B.Maynard,2009,13,-0.03748885840270466,0.08770330050745664,3,3.0
00-0040234,Q.Ewers,2025,7,-0.042032564150119564,0.14916330304908842,1,10.0
00-0024245,J.Addai,2009,8,-0.04209493076581783,0.10624169930569174,2,2.0
00-0023541,K.Orton,2014,17,-0.04307634133755801,0.07867530466726685,71,2486.0
00-0032950,C.Wentz,2025,8,-0.04499610222938523,0.07457134673179049,102,3794.0
00-0022787,M.Schaub,2019,12,-0.05147515229791778,0.10402309816490089,106,3484.0
00-0027876,T.Tebow,2012,15,-0.053541976137388356,0.24153448066544478,25,455.0
00-0035710,D.Jones,2025,10,-0.05571005404735752,0.07463629640672832,82,2880.0
00-0022803,E.Manning,2019,15,-0.055889009311798674,0.07574408960209007,222,8153.0
00-0029604,K.Cousins,2025,8,-0.05864624292782774,0.08531846671695209,171,6199.0
00-0034577,K.Allen,2025,10,-0.0597477271817673,0.09972010999225217,25,774.0
00-0000865,C.Batch,2012,13,-0.06306476646209874,0.2179309590472629,17,245.0
00-0027071,S.McGee,2011,16,-0.06326466235361644,0.08770330050745664,3,88.0
00-0029623,A.Tanney,2019,15,-0.06363676568389255,0.10624169930569174,2,18.0
00-0022181,D.Henson,2008,14,-0.06412104301063237,0.10624169930569174,2,5.0
00-0038579,A.O'Connell,2024,18,-0.06521554384837737,0.08014642811142449,20,623.0
00-0039918,C.Williams,2025,10,-0.06548278541223566,0.07447452844221042,26,950.0
00-0026625,B.Hoyer,2023,7,-0.06600615069257229,0.13335895808372994,62,1691.0
00-0022924,B.Roethlisberger,2021,19,-0.06756680694538827,0.07309335509653718,240,9122.0
00-0020608,D.Carr,2012,17,-0.06800611085491948,0.13590124288250996,33,698.0
00-0007576,K.Holcomb,2007,8,-0.06894808286135756,0.08770330050745664,3,94.0
00-0021277,C.Nall,2007,17,-0.06917518768592908,0.14916330304908842,1,16.0
00-0024279,T.Jackson,2015,17,-0.06992873163836552,0.1282270076215791,56,1204.0
00-0001361,D.Bledsoe,2006,7,-0.07146334151862481,0.1544889764495132,6,185.0
00-0023459,A.Rodgers,2025,10,-0.07459478795380256,0.07756387004232755,275,9958.0
00-0033357,T.Hill,2025,10,-0.07692385437493644,0.2760307063048543,60,337.0
00-0036893,N.Harris,2022,8,-0.07965300143508919,0.14916330304908842,1,1.0
00-0037012,T.Lance,2025,5,-0.08095912821788412,0.16191445648205896,10,158.0
00-0024812,T.Palko,2011,14,-0.08203841373101309,0.11864976437068121,8,153.0
00-0029701,R.Tannehill,2023,18,-0.08350544591427642,0.07593084445707168,158,5308.0
00-0036971,T.Lawrence,2025,10,-0.08362417635802284,0.0651346020120989,71,2599.0
00-0007091,M.Hasselbeck,2015,16,-0.0866945940784816,0.07396174225779775,107,3553.0
00-0027973,A.Dalton,2025,8,-0.08754051032116682,0.08238613261532898,180,6195.0
00-0026367,P.Hillis,2012,12,-0.08844514874653975,0.08770330050745664,3,3.0
00-0028146,G.McElroy,2012,16,-0.08906578428301071,0.10624169930569174,2,42.0
00-0029682,B.Osweiler,2018,14,-0.08983453587609118,0.11945070114437575,45,1315.0
00-0032268,M.Mariota,2025,10,-0.08989498720498375,0.09104228723714482,92,2565.0
00-0022864,L.McCown,2015,7,-0.09183200052379581,0.3525856353297784,15,281.0
00-0011022,D.McNabb,2011,6,-0.09351279600651852,0.07699720698964287,77,2783.0
00-0001477,M.Booker,2007,12,-0.09558300698474893,0.14916330304908842,1,1.0
00-0023578,D.Orlovsky,2015,8,-0.09638584403527847,0.11104201132132245,21,525.0
00-0032436,J.Driskel,2023,18,-0.09733573939900964,0.12398631765130658,19,439.0
00-0019242,D.Looker,2008,16,-0.10157411465943239,0.07714586868743051,4,4.0
00-0010346,P.Manning,2015,21,-0.10222731900723286,0.08107593727272387,156,5940.0
00-0009311,J.Kitna,2011,2,-0.10255350849702285,0.07432123304738159,47,1758.0
00-0006423,B.Griese,2008,15,-0.10330742327837145,0.10846836866261687,17,505.0
00-0039164,A.Richardson,2025,5,-0.10505892383591739,0.10954295669484554,16,374.0
00-0027253,T.Lewis,2013,17,-0.10519019817983848,0.04713440747155101,6,210.0
00-0033555,M.Hollins,2022,3,-0.10566540060693771,0.14916330304908842,1,1.0
00-0022055,S.Wallace,2013,10,-0.10811996029728567,0.12440755313934662,40,820.0
00-0027854,S.Bradford,2018,3,-0.11546429876167258,0.06966533618919009,83,3170.0
00-0034771,M.Rudolph,2025,2,-0.11679291645066148,0.08749541892131112,29,764.0
00-0019709,C.Redman,2011,17,-0.11779384184682591,0.201791785211703,14,320.0
00-0026143,M.Ryan,2022,15,-0.11821443347147947,0.07268527825088084,245,9361.0
00-0022177,B.Leftwich,2012,11,-0.11823440485318397,0.13824635562449444,21,472.0
00-0026158,J.Flacco,2025,9,-0.11990412312576589,0.08142304243372453,219,8052.0
00-0027796,J.Webb,2017,14,-0.12365376431186938,0.2437489503814939,13,203.0
00-0027688,C.McCoy,2022,15,-0.1265885537507619,0.08817558232628336,45,1335.0
00-0026993,J.Freeman,2015,17,-0.12680445522256364,0.08654028662108088,62,2173.0
00-0024318,B.Smith,2013,17,-0.12750080496261623,0.6368391508884509,12,12.0
00-0026898,M.Sanchez,2018,14,-0.13026352624235077,0.08958178778426532,83,2656.0
00-0024315,M.Robinson,2010,4,-0.13185529352381842,0.10624169930569174,2,2.0
00-0030565,G.Smith,2025,10,-0.1326505941557151,0.1118984709020652,102,3222.0
00-0035289,G.Minshew,2024,12,-0.13278007916813783,0.08917331631408176,56,1877.0
00-0035577,D.Hodges,2019,17,-0.13296617380090803,0.12218354325458493,8,175.0
00-0026197,C.Henne,2022,20,-0.13334403779131693,0.08287281600494918,71,2188.0
00-0029234,K.Moore,2015,17,-0.13673402522822348,0.08755195433886107,3,109.0
00-0037500,R.Wright,2022,15,-0.13682745527848983,0.10624169930569174,2,2.0
00-0001545,T.Bouman,2010,7,-0.13957104270155687,0.14916330304908842,1,35.0
00-0024226,J.Cutler,2017,17,-0.14152346791721526,0.0778629368798694,155,5305.0
00-0033936,C.Beathard,2023,17,-0.14203003537019673,0.11457384666904208,25,620.0
00-0023436,A.Smith,2020,17,-0.14344320123253876,0.07802362367007974,173,5717.0
00-0021206,J.McCown,2019,18,-0.14452058679374438,0.09041726626464688,64,1967.0
00-0027974,C.Kaepernick,2016,17,-0.14489535027133127,0.09478729403230972,71,2039.0
00-0003739,D.Culpepper,2009,17,-0.14526235926093634,0.08190172725016083,24,662.0
00-0031407,B.Bortles,2019,13,-0.1466720713634555,0.0758753170218835,79,2935.0
00-0022026,B.Bollinger,2008,17,-0.1467862983506155,0.17325183486663018,8,101.0
00-0022590,J.Lorenzen,2007,2,-0.14804632118569794,0.10624169930569174,2,9.0
00-0024218,V.Young,2011,15,-0.1503733600408199,0.1434549289950624,60,1420.0
00-0030661,C.Shaw,2014,17,-0.15150784147700774,0.14916330304908842,1,32.0
00-0033949,J.Dobbs,2025,7,-0.1518369759850556,0.18723688673245134,23,592.0
00-0025487,M.Bush,2009,13,-0.15270036896804584,0.08770330050745664,3,4.0
00-0040704,D.Gabriel,2025,10,-0.15575526836434656,0.2480864870322364,7,192.0
00-0025604,T.Thigpen,2012,15,-0.15738250768682066,0.0935585411641023,23,547.0
00-0035100,J.Browning,2025,5,-0.16111213251173834,0.1096037120201307,13,401.0
00-0026544,C.Daniel,2022,18,-0.1614160256926756,0.17515988122325624,24,301.0
00-0035704,D.Lock,2025,3,-0.16207733065938498,0.09702891085741096,36,1027.0
00-0029151,M.Simms,2014,9,-0.16592067038944114,0.07714586868743051,4,43.0
00-0038122,D.Ridder,2024,18,-0.172234631224298,0.08530566121960127,24,641.0
00-0031237,T.Bridgewater,2024,20,-0.17324416259684816,0.12546406172262892,75,2269.0
00-0030526,E.Manuel,2017,5,-0.18037336449758354,0.0985815727986683,23,640.0
00-0029857,R.Griffin,2019,14,-0.18272151419699575,0.14916330304908842,1,4.0
00-0020565,C.Lemon,2008,10,-0.18384621529691497,0.1288757967072961,13,407.0
00-0030120,B.Daniels,2015,16,-0.18425852699134918,0.14916330304908842,1,2.0
00-0007835,D.Huard,2008,7,-0.18567412602286804,0.1191874416190798,26,722.0
00-0028957,A.Davis,2015,17,-0.18700087243069036,0.11227884649856627,12,418.0
00-0021141,J.Harrington,2007,13,-0.18920620836740015,0.09431133766088937,23,784.0
00-0032784,K.Hogan,2017,6,-0.19604191971226806,0.13839942449936177,6,109.0
00-0011024,S.McNair,2007,10,-0.1966758453955687,0.1147207618141094,23,730.0
00-0029567,N.Foles,2022,17,-0.19696999259188708,0.1025439544995957,74,2446.0
00-0004161,J.Delhomme,2011,17,-0.19987551523003144,0.0940706082469939,50,1545.0
00-0036898,D.Mills,2025,10,-0.2011598494235484,0.10445303505485137,41,1104.0
00-0020305,A.Feeley,2011,13,-0.2025269742118004,0.12709430942304367,9,252.0
00-0035282,E.Stick,2023,18,-0.20331027104424815,0.07439421279462871,6,189.0
00-0031800,T.Heinicke,2024,17,-0.2036475920580877,0.10437516672365243,41,1093.0
00-0039376,S.Rattler,2025,8,-0.20532885666321138,0.07078885733473701,15,525.0
00-0030520,M.Glennon,2021,17,-0.2077625638863236,0.12455105502436761,39,1235.0
00-0027950,C.Ponder,2014,5,-0.20871326194407222,0.08006871184016655,37,1154.0
00-0033537,D.Watson,2024,7,-0.209109343193681,0.08893816955006299,76,2700.0
00-0022121,R.Grossman,2011,17,-0.20933241843833603,0.10563171869294515,48,1549.0
00-0039150,B.Young,2025,10,-0.20972836244186902,0.07859027224115997,39,1287.0
00-0027946,J.Locker,2014,15,-0.2100087610263872,0.09327190354641952,30,769.0
00-0019599,M.Bulger,2009,11,-0.21419176757915098,0.08757672768400886,52,1797.0
00-0025479,T.Edwards,2012,17,-0.2165540173927504,0.0811841279938939,37,998.0
00-0008442,B.Johnson,2008,9,-0.22007232638984292,0.12092854685849833,19,567.0
00-0023460,J.Campbell,2014,14,-0.22117272188661496,0.08919117954004453,88,2695.0
00-0027602,G.Harrell,2012,16,-0.22559512248404387,0.10624169930569174,2,4.0
00-0002110,M.Brunell,2011,15,-0.22655114596913248,0.23477810752031586,15,323.0
00-0031409,J.Manziel,2015,16,-0.22788795652996352,0.1047541370600942,13,280.0
00-0020245,M.Vick,2015,6,-0.22850363394256407,0.1354199574934694,78,2095.0
00-0026195,R.Rice,2011,10,-0.23086684366797416,0.10624169930569174,2,2.0
00-0020679,S.Hill,2016,17,-0.23127896247239005,0.15229330733358407,46,1312.0
00-0028595,S.Tolzien,2017,1,-0.23223188128453454,0.21644114745606863,7,157.0
00-0001823,A.Brooks,2006,17,-0.236006395513108,0.11401963528009741,7,218.0
