player_id,player_name,last_season,last_week,leaf_rating,leaf_uncertainty,total_games,total_attempts
00-0022924,B.Roethlisberger,2021,19,0.023249,0.032679,240,9061
00-0022942,P.Rivers,2025,17,0.114679,0.034035,255,9090
00-0023436,A.Smith,2020,17,0.031206,0.034310,172,5697
00-0023459,A.Rodgers,2026,1,0.025815,0.034157,284,10234
00-0023460,J.Campbell,2014,14,-0.001005,0.037300,88,2680
00-0023502,C.Frye,2009,17,-0.056935,0.041037,18,566
00-0023504,A.Walter,2008,14,-0.130424,0.045322,15,382
00-0023541,K.Orton,2014,17,0.034983,0.033973,71,2478
00-0023578,D.Orlovsky,2015,8,0.008503,0.042499,21,521
00-0023645,D.Anderson,2018,8,-0.066836,0.039696,67,1754
00-0023662,M.Cassel,2018,16,-0.077478,0.037683,99,2872
00-0023682,R.Fitzpatrick,2021,1,0.091149,0.035186,159,5211
00-0024218,V.Young,2011,15,0.029513,0.038704,60,1413
00-0024225,M.Leinart,2012,16,-0.025193,0.043669,32,672
00-0024226,J.Cutler,2017,17,0.003417,0.035008,155,5288
00-0024264,K.Clemens,2017,14,-0.054250,0.043162,37,701
00-0024279,T.Jackson,2015,17,0.011804,0.041509,56,1192
00-0024296,C.Whitehurst,2016,5,-0.078043,0.045001,20,434
00-0024300,B.Croyle,2010,16,-0.084693,0.047598,17,343
00-0024408,B.Gradkowski,2014,18,-0.101761,0.041558,35,760
00-0024812,T.Palko,2011,14,-0.042731,0.055053,8,151
00-0025388,J.Russell,2009,17,-0.141851,0.040515,31,748
00-0025409,B.Quinn,2012,17,-0.125549,0.041732,24,591
00-0025423,K.Kolb,2012,6,-0.034620,0.037547,29,830
00-0025427,J.Beck,2011,9,-0.067309,0.048378,9,265
00-0025430,D.Stanton,2017,17,-0.073437,0.041429,36,695
00-0025479,T.Edwards,2012,17,-0.047553,0.038788,37,994
00-0025561,T.Smith,2010,16,-0.034664,0.050273,16,257
00-0025604,T.Thigpen,2012,15,-0.030223,0.043576,23,543
00-0025708,M.Moore,2019,9,0.027466,0.037736,52,1201
00-0025970,C.Hanie,2011,15,-0.120163,0.055124,9,154
00-0026143,M.Ryan,2022,15,0.038864,0.033251,244,9332
00-0026158,J.Flacco,2025,17,-0.016729,0.034274,223,8104
00-0026197,C.Henne,2022,20,-0.018318,0.038349,71,2179
00-0026300,J.Johnson,2025,18,0.002403,0.046690,32,459
00-0026349,M.Flynn,2014,17,-0.028931,0.047546,29,399
00-0026498,M.Stafford,2026,1,0.127648,0.033855,253,9834
00-0026544,C.Daniel,2022,18,-0.018112,0.050472,24,300
00-0026625,B.Hoyer,2023,7,-0.023373,0.038882,62,1688
00-0026898,M.Sanchez,2018,14,-0.041338,0.035671,83,2642
00-0026993,Jo.Freeman,2015,17,-0.021314,0.033669,62,2162
00-0027131,K.Null,2009,17,-0.083257,0.056068,4,131
00-0027134,C.Painter,2013,17,-0.114821,0.048282,14,308
00-0027253,T.Lewis,2013,17,0.001743,0.050936,6,210
00-0027659,J.Clausen,2015,15,-0.128610,0.042281,21,514
00-0027688,C.McCoy,2022,15,-0.018607,0.036893,45,1331
00-0027754,J.Skelton,2012,14,-0.114715,0.039481,20,646
00-0027796,J.Webb,2017,14,-0.066093,0.053492,13,202
00-0027854,S.Bradford,2018,3,0.028932,0.034117,83,3159
00-0027876,T.Tebow,2012,15,-0.065565,0.047155,25,451
00-0027939,C.Newton,2021,16,-0.007834,0.036500,153,5044
00-0027946,J.Locker,2014,15,-0.023353,0.039938,30,767
00-0027948,B.Gabbert,2023,18,-0.130915,0.040624,64,1712
00-0027950,C.Ponder,2014,5,-0.035161,0.036422,37,1154
00-0027973,A.Dalton,2025,8,0.008926,0.036284,180,6175
00-0027974,C.Kaepernick,2016,17,-0.001906,0.035182,71,2038
00-0028012,R.Mallett,2017,8,-0.034758,0.047342,16,350
00-0028090,T.Yates,2017,17,-0.066134,0.045829,22,414
00-0028118,T.Taylor,2025,14,0.003389,0.038544,84,2114
00-0028595,S.Tolzien,2017,1,-0.064975,0.055118,7,155
00-0028825,T.Pryor,2016,6,-0.049246,0.047784,17,342
00-0028957,A.Davis,2015,17,-0.041373,0.043301,12,416
00-0028986,C.Keenum,2023,16,-0.010927,0.037196,76,2453
00-0029234,K.Moore,2015,17,0.003258,0.057602,3,109
00-0029263,R.Wilson,2025,10,0.008562,0.036124,222,7217
00-0029531,R.Lindley,2015,17,-0.134356,0.046606,11,324
00-0029567,N.Foles,2022,17,-0.011910,0.034734,74,2438
00-0029604,K.Cousins,2026,1,0.067527,0.035038,180,6447
00-0029665,R.Griffin,2020,12,-0.008939,0.040830,54,1419
00-0029668,A.Luck,2018,19,0.105744,0.033303,94,3805
00-0029677,B.Weeden,2015,16,-0.016945,0.038204,33,1029
00-0029682,B.Osweiler,2018,14,-0.028797,0.036295,45,1309
00-0029701,R.Tannehill,2023,18,0.052867,0.035693,158,5289
00-0030419,M.McGloin,2016,17,-0.022450,0.049360,13,287
00-0030520,M.Glennon,2021,17,-0.061011,0.036703,39,1229
00-0030524,L.Jones,2017,17,-0.009317,0.053930,12,184
00-0030526,E.Manuel,2017,5,-0.035095,0.041459,23,637
00-0030533,M.Barkley,2020,17,0.014751,0.046824,18,375
00-0030565,G.Smith,2026,1,0.026991,0.034772,109,3443
00-0031064,T.Savage,2017,14,-0.057301,0.045816,12,341
00-0031237,T.Bridgewater,2025,12,0.059311,0.037283,76,2278
00-0031266,Z.Mettenberger,2015,17,-0.069921,0.044846,13,376
00-0031280,D.Carr,2024,14,0.078071,0.035106,170,6142
00-0031288,A.McCarron,2023,18,-0.013635,0.052368,16,244
00-0031345,J.Garoppolo,2024,18,0.109477,0.036046,81,2216
00-0031407,B.Bortles,2019,13,-0.009769,0.035516,79,2929
00-0031409,J.Manziel,2015,16,-0.036107,0.048318,13,279
00-0031503,J.Winston,2025,15,0.049731,0.035551,101,3480
00-0031568,B.Petty,2017,17,-0.105093,0.048619,10,267
00-0031589,B.Hundley,2019,17,-0.082176,0.046306,18,369
00-0031800,T.Heinicke,2024,17,-0.010551,0.038725,41,1085
00-0032156,T.Siemian,2023,18,-0.061140,0.036237,39,1300
00-0032245,S.Mannion,2021,17,-0.090309,0.058189,8,115
00-0032268,M.Mariota,2025,16,0.059628,0.038246,97,2672
00-0032434,B.Allen,2025,18,-0.107717,0.047362,16,347
00-0032436,J.Driskel,2023,18,-0.062585,0.045080,19,437
00-0032784,K.Hogan,2017,6,-0.036174,0.058388,6,109
00-0032950,C.Wentz,2026,1,0.010150,0.034905,103,3807
00-0033077,D.Prescott,2026,1,0.120616,0.033886,147,5379
00-0033104,C.Kessler,2018,16,-0.023654,0.045216,17,399
00-0033106,J.Goff,2026,1,0.154455,0.033590,162,5912
00-0033108,P.Lynch,2017,17,-0.028723,0.055140,5,145
00-0033119,J.Brissett,2026,1,0.025179,0.034021,85,2471
00-0033275,P.Walker,2023,12,-0.115932,0.046609,20,367
00-0033319,N.Mullens,2025,18,0.073265,0.040867,32,853
00-0033357,T.Hill,2025,16,-0.002414,0.059492,62,338
00-0033537,D.Watson,2026,1,0.026686,0.034695,77,2710
00-0033662,C.Rush,2026,1,-0.054473,0.041475,36,646
00-0033869,M.Trubisky,2025,18,0.065677,0.040199,76,2141
00-0033873,P.Mahomes,2026,1,0.118016,0.033609,148,5730
00-0033899,D.Kizer,2018,17,-0.120085,0.040824,17,558
00-0033936,C.Beathard,2023,17,-0.023413,0.043266,25,618
00-0033949,J.Dobbs,2025,18,-0.053861,0.042459,25,599
00-0033958,N.Peterman,2023,7,-0.145990,0.055623,14,173
00-0034177,T.Boyle,2024,15,-0.092667,0.050293,12,246
00-0034343,J.Rosen,2021,11,-0.177868,0.042485,22,574
00-0034401,M.White,2024,18,-0.014245,0.047400,13,338
00-0034577,K.Allen,2025,10,-0.004837,0.039541,25,773
00-0034771,M.Rudolph,2025,19,0.027445,0.040639,33,812
00-0034796,L.Jackson,2026,1,0.137589,0.036763,121,3405
00-0034855,B.Mayfield,2026,1,0.067638,0.034520,129,4444
00-0034857,J.Allen,2026,1,0.149380,0.034812,142,4928
00-0034869,S.Darnold,2026,1,0.093057,0.035754,101,3202
00-0034899,J.Wolford,2022,13,-0.067680,0.057376,6,121
00-0034955,B.Rypien,2025,3,-0.088076,0.054099,10,180
00-0035040,D.Blough,2022,18,-0.088672,0.049064,9,263
00-0035100,J.Browning,2025,12,0.013932,0.044340,14,402
00-0035228,K.Murray,2026,1,0.068115,0.034726,89,3177
00-0035232,D.Haskins,2020,16,-0.072518,0.041573,16,496
00-0035264,J.Stidham,2025,21,-0.045032,0.049585,13,250
00-0035282,E.Stick,2023,18,-0.044287,0.052055,6,188
00-0035289,G.Minshew,2025,16,0.002893,0.035977,58,1884
00-0035577,D.Hodges,2019,17,-0.026145,0.053550,8,175
00-0035652,R.Finley,2020,15,-0.146991,0.056491,7,139
00-0035704,D.Lock,2026,1,-0.033157,0.038353,37,1046
00-0035710,D.Jones,2026,1,0.037251,0.034988,86,2965
00-0035993,T.Huntley,2025,17,-0.005597,0.041578,28,636
00-0036212,T.Tagovailoa,2025,15,0.113037,0.035150,79,2606
00-0036264,J.Love,2026,1,0.135810,0.035154,60,1782
00-0036312,J.Luton,2020,11,-0.074927,0.056843,3,118
00-0036355,J.Herbert,2026,1,0.051198,0.034444,99,3817
00-0036389,J.Hurts,2026,1,0.084097,0.035682,98,2922
00-0036442,J.Burrow,2026,1,0.147184,0.033379,85,3338
00-0036879,S.Ehlinger,2022,18,-0.077996,0.057386,4,115
00-0036898,D.Mills,2025,18,-0.059461,0.038967,44,1184
00-0036945,J.Fields,2025,11,-0.038452,0.037370,57,1508
00-0036971,T.Lawrence,2026,1,0.084983,0.034664,81,2902
00-0036972,M.Jones,2025,20,0.055021,0.035218,62,2023
00-0037012,T.Lance,2025,18,-0.078387,0.052570,13,212
00-0037013,Z.Wilson,2025,18,-0.105461,0.037929,37,1118
00-0037077,S.Howell,2024,15,-0.059327,0.038483,19,719
00-0037327,S.Thompson,2024,3,-0.095085,0.052377,10,200
00-0037834,B.Purdy,2026,1,0.163368,0.035232,56,1704
00-0038102,K.Pickett,2026,1,-0.035527,0.042883,37,864
00-0038108,B.Zappe,2024,18,-0.088064,0.045372,15,366
00-0038122,D.Ridder,2024,18,-0.006667,0.041472,24,638
00-0038128,M.Willis,2026,1,0.004154,0.053478,18,213
00-0038416,T.Bagent,2025,9,-0.015302,0.056039,9,155
00-0038476,T.DeVito,2024,15,-0.076630,0.049302,11,265
00-0038579,A.O'Connell,2025,18,-0.003764,0.039900,21,644
00-0038583,D.Thompson-Robinson,2024,18,-0.161265,0.050633,12,243
00-0039150,B.Young,2026,1,-0.008411,0.035266,48,1590
00-0039152,W.Levis,2024,18,-0.050025,0.040489,21,626
00-0039163,C.Stroud,2026,1,0.046224,0.034704,53,1815
00-0039164,A.Richardson,2025,5,-0.053111,0.046058,16,372
00-0039376,S.Rattler,2025,15,-0.059844,0.041840,16,522
00-0039732,B.Nix,2026,1,0.051406,0.034648,37,1331
00-0039851,D.Maye,2026,1,0.116397,0.036293,35,1092
00-0039910,J.Daniels,2026,1,0.077156,0.037476,28,889
00-0039917,M.Penix,2025,11,0.030360,0.044188,14,399
00-0039918,C.Williams,2026,1,0.046094,0.034712,37,1353
00-0039923,J.McCarthy,2025,18,-0.054633,0.048689,10,273
00-0040398,B.Cook,2025,18,-0.120137,0.053105,5,173
00-0040668,S.Sanders,2025,18,-0.093173,0.049930,8,235
00-0040676,C.Ward,2026,1,-0.067016,0.039765,18,627
00-0040691,J.Dart,2026,1,0.045576,0.043943,13,406
00-0040704,D.Gabriel,2025,16,-0.087248,0.052620,10,204
00-0040743,T.Shough,2026,1,0.020537,0.042850,12,417
