player_id,season,player_name,leaf_rating,leaf_uncertainty,games_played,attempts,raw_epa
00-0028118,2025,T.Taylor,-0.03297672371445379,0.12009814755401434,81,78.0,0.015800744
00-0028146,2012,G.McElroy,-0.08906578428301071,0.10624169930569174,2,42.0,-0.10761334
00-0028237,2015,C.Hogan,-0.25417770276660206,0.14916330304908842,1,1.0,-0.06012559
00-0028347,2013,S.Lanning,4.240757778062052,0.14916330304908842,1,1.0,4.2452407
00-0028427,2011,C.Henry,-1.8212255704831135,0.14916330304908842,1,1.0,-1.910009
00-0028434,2016,D.Baldwin,2.006069722447055,0.14916330304908842,1,1.0,2.0046005
00-0028595,2013,S.Tolzien,-0.13946986658366595,0.3184455196300306,3,93.0,-0.14376432
00-0028595,2015,S.Tolzien,-0.3043919477140475,0.27970471638959343,4,2.0,-0.96495163
00-0028595,2016,S.Tolzien,-0.11769423645490254,0.23229900954273025,6,40.0,0.4546184
00-0028595,2017,S.Tolzien,-0.23223188128453454,0.21644114745606863,7,22.0,-1.0279822
00-0028664,2020,C.Jones,-3.1594050000266343,0.14916330304908842,1,1.0,-3.3216047
00-0028825,2012,T.Pryor,-0.29185691744082803,0.27522811898825505,3,30.0,-0.2829998
00-0028825,2013,T.Pryor,-0.19164685796378325,0.13944251789169954,14,303.0,-0.16286531
00-0028825,2016,T.Pryor,-0.2737128529757491,0.13018804816899765,17,10.0,-0.47149464
00-0028863,2013,Dom.Davis,0.15039988536390747,0.14916330304908842,1,8.0,0.15228711
00-0028872,2012,J.Hekker,0.958388802830897,1.1748141830124073,2,3.0,3.007456
00-0028872,2013,J.Hekker,0.583584016226844,1.0946074585631065,3,1.0,-1.8240077
00-0028872,2014,J.Hekker,1.0821025757683238,0.9294586811858248,6,3.0,2.2663443
00-0028872,2015,J.Hekker,0.4188512140784043,0.7990204423732415,10,4.0,-1.3133937
00-0028872,2016,J.Hekker,0.366161790889456,0.7539026438923928,12,2.0,-0.16816974
00-0028872,2017,J.Hekker,0.24739346381538532,0.7013306010774073,15,3.0,-0.4179976
00-0028872,2018,J.Hekker,0.3782257737106936,0.6397510404226737,20,5.0,0.6800467
00-0028872,2019,J.Hekker,0.47415998202807047,0.6130263294036133,23,3.0,1.0816534
00-0028872,2021,J.Hekker,0.28754739315567623,0.5982243919063377,25,2.0,-1.7645458
00-0028872,2023,J.Hekker,0.19978635995655564,0.5915743185333033,26,1.0,-1.9410884
00-0028872,2024,J.Hekker,-0.024882628062947706,0.5795746800758161,28,2.0,-2.8560174
00-0028954,2014,R.Golden,3.989331943652074,0.14916330304908842,1,1.0,3.7981267
00-0028954,2017,R.Golden,4.4034696653130965,0.10624169930569174,2,1.0,4.970928
00-0028957,2014,A.Davis,-0.16376190098981525,0.1252279728922117,9,313.0,-0.102941446
00-0028957,2015,A.Davis,-0.18700087243069036,0.11227884649856627,12,105.0,-0.20179836
00-0028986,2013,C.Keenum,-0.1966971289968058,0.11693259559050911,8,272.0,-0.104101084
00-0028986,2014,C.Keenum,-0.2290683733752882,0.10823681401695097,10,80.0,-0.21921575
00-0028986,2015,C.Keenum,-0.13112431133179353,0.09726605990033506,15,129.0,0.09902778
00-0028986,2016,C.Keenum,-0.17617705884892557,0.09114998740020562,25,345.0,-0.13546322
00-0028986,2017,C.Keenum,-0.05141243476632069,0.08989759856288544,42,595.0,0.112171814
00-0028986,2018,C.Keenum,-0.06181701196936189,0.08982836104252476,58,622.0,-0.02850829
00-0028986,2019,C.Keenum,-0.11675154493891526,0.08982449549927529,67,264.0,-0.058914702
00-0028986,2020,C.Keenum,-0.13766541517897166,0.08982432772604755,68,10.0,-0.4156521
00-0028986,2021,C.Keenum,-0.20743413546403203,0.08982388026674513,72,77.0,-0.41215706
00-0028986,2022,C.Keenum,-0.3502257598545419,0.0898237475263037,74,7.0,-0.8625984
00-0028986,2023,C.Keenum,-0.377533973786808,0.08982365290596292,76,59.0,-0.48541975
00-0029000,2016,C.Beasley,-0.9179765835818108,0.14916330304908842,1,1.0,-1.1910356
00-0029000,2018,C.Beasley,-0.7624900045131042,0.10624169930569174,2,1.0,-0.48140335
00-0029000,2020,C.Beasley,0.48763787902508327,0.08770330050745664,3,1.0,2.913771
00-0029000,2021,C.Beasley,0.1737488613926243,0.07714586868743051,4,1.0,-0.47759083
00-0029143,2013,J.Bush,-2.041127332667121,0.14916330304908842,1,1.0,-2.3146262
00-0029151,2013,M.Simms,-0.1369588234024538,0.08770330050745664,3,35.0,-0.14033201
00-0029151,2014,M.Simms,-0.16592067038944114,0.07714586868743051,4,8.0,-0.349005
00-0029159,2014,J.Kearse,1.021693122540528,0.14916330304908842,1,1.0,1.0823003
00-0029205,2015,T.Cadet,-0.49840952587533205,0.14916330304908842,1,1.0,-0.3807829
00-0029234,2015,K.Moore,-0.13673402522822348,0.08755195433886107,3,109.0,-0.051346004
00-0029263,2012,R.Wilson,0.1124385832546072,0.08593493189851979,18,496.0,0.208368
00-0029263,2013,R.Wilson,0.09704881035638582,0.07993959876130942,37,527.0,0.161739
00-0029263,2014,R.Wilson,0.039811244932339014,0.07955548835185418,56,578.0,0.097587
00-0029263,2015,R.Wilson,0.11486245448116235,0.07953026154753481,74,612.0,0.21592885
00-0029263,2016,R.Wilson,0.05083794948171172,0.07952832535636864,92,655.0,0.113647304
00-0029263,2017,R.Wilson,-0.015388043066467691,0.07952818080814313,108,601.0,0.040677734
00-0029263,2018,R.Wilson,0.03858414783597186,0.07952816582670862,125,507.0,0.16559307
00-0029263,2019,R.Wilson,0.11808717667231847,0.07952816448327972,143,634.0,0.19961911
00-0029263,2020,R.Wilson,0.0005947822416965884,0.07952816438146772,160,639.0,0.10686641
00-0029263,2021,R.Wilson,-0.007858879534843651,0.07952816437292173,174,435.0,0.05550628
00-0029263,2022,R.Wilson,-0.10006091718188909,0.07952816437173696,189,539.0,-0.09540055
00-0029263,2023,R.Wilson,-0.1019887274679322,0.07952816437159746,204,495.0,-0.040365323
00-0029263,2024,R.Wilson,-0.07876604876676548,0.0795281643715822,216,403.0,0.022190904
00-0029263,2025,R.Wilson,-0.26638884684099046,0.07952816437158026,222,129.0,-0.5802409
00-0029269,2016,T.Benjamin,-0.6658540286094922,0.14916330304908842,1,1.0,-0.5070287
00-0029304,2017,B.Nortman,1.7630176244659608,0.14916330304908842,1,2.0,1.7731962
00-0029384,2013,B.Rainey,-0.5800679276332416,0.14916330304908842,1,1.0,-0.35246748
00-0029384,2014,B.Rainey,-0.5673832697461775,0.10624169930569174,2,1.0,-0.42604306
00-0029493,2014,R.Quigley,4.447759580036891,0.14916330304908842,1,1.0,4.489343
00-0029493,2017,R.Quigley,0.9149133473013933,0.10624169930569174,2,1.0,-2.6640027
00-0029510,2015,J.Grimes,-1.1870231185464784,0.14916330304908842,1,1.0,-0.9588559
00-0029531,2012,R.Lindley,-0.4867169622311155,0.1337875810972528,6,183.0,-0.498926
00-0029531,2014,R.Lindley,-0.4409820232490269,0.10823746356854347,10,131.0,-0.31663427
00-0029531,2015,R.Lindley,-0.38175646886095826,0.10453769006951082,11,10.0,0.33890307
00-0029567,2012,N.Foles,-0.24185339395659033,0.16816017715581644,7,288.0,-0.080487095
00-0029567,2013,N.Foles,0.05120179866960474,0.11364481040340545,21,385.0,0.28719983
00-0029567,2014,N.Foles,0.00019392939755113678,0.10707678718283083,29,320.0,0.027647197
00-0029567,2015,N.Foles,-0.148075320666491,0.1038886219852164,40,352.0,-0.22116417
00-0029567,2016,N.Foles,-0.15380943268365838,0.10362032880398189,42,59.0,-0.052834406
00-0029567,2017,N.Foles,-0.13018217751015293,0.10292981253849119,51,216.0,-0.0621602
00-0029567,2018,N.Foles,-0.09200537152498907,0.10270683843721355,58,277.0,0.06341285
00-0029567,2019,N.Foles,-0.09547583077373173,0.10263747785324513,62,128.0,-0.08208974
00-0029567,2020,N.Foles,-0.16196215558789984,0.10255747212003676,71,331.0,-0.19089927
00-0029567,2021,N.Foles,-0.14252145393788898,0.1025524741643991,72,40.0,0.13847956
00-0029567,2022,N.Foles,-0.19696999259188708,0.1025439544995957,74,50.0,-0.6810729
00-0029597,2016,J.Tucker,-2.8741578531242618,0.14916330304908842,1,1.0,-2.8866334
00-0029604,2012,K.Cousins,0.40290348154889216,0.1787126383091471,4,61.0,0.41794324
00-0029604,2013,K.Cousins,-0.035084080748585274,0.12486120817013867,9,161.0,-0.4076882
00-0029604,2014,K.Cousins,-0.05447797844950396,0.10314162520848316,15,212.0,0.024971098
00-0029604,2015,K.Cousins,0.06857681867006171,0.08778250192614755,32,624.0,0.18597972
00-0029604,2016,K.Cousins,0.07477436843376632,0.08572996853216376,48,631.0,0.17784177
00-0029604,2017,K.Cousins,0.011693386122780841,0.08538784942287103,64,581.0,0.052842382
00-0029604,2018,K.Cousins,-0.06930980605046476,0.08533018337137331,80,651.0,-0.015900616
00-0029604,2019,K.Cousins,0.022784215142191984,0.08532023730759435,97,543.0,0.2023434
00-0029604,2020,K.Cousins,0.08391745519805956,0.08531876542515716,113,562.0,0.1962361
00-0029604,2021,K.Cousins,0.03449304366146344,0.085318516783066,129,592.0,0.1076033
00-0029604,2022,K.Cousins,-0.0023697172679932564,0.08531847307844033,147,732.0,0.052067313
00-0029604,2023,K.Cousins,0.00754690631267782,0.08531846905202894,155,328.0,0.07954934
00-0029604,2024,K.Cousins,-0.021874137527136843,0.0853184668351037,169,482.0,0.026076972
00-0029604,2025,K.Cousins,-0.05864624292782774,0.08531846671695209,171,39.0,-0.30907747
00-0029608,2012,T.Hilton,-0.9402284578389435,0.14916330304908842,1,1.0,-0.8833355
00-0029623,2015,A.Tanney,-0.07051137720088478,0.14916330304908842,1,17.0,-0.033126727
00-0029623,2019,A.Tanney,-0.06363676568389255,0.10624169930569174,2,1.0,-0.04524401
00-0029632,2012,M.Sanu,1.3986393807936255,1.2430685702525215,1,1.0,6.470741
00-0029632,2013,M.Sanu,1.4620190922944736,1.1230904119506695,2,1.0,1.8262901
00-0029632,2014,M.Sanu,1.255835330198906,0.8554568221562909,6,4.0,1.1049352
00-0029632,2017,M.Sanu,1.5685023026986362,0.8146088764045991,7,1.0,4.458068
00-0029632,2018,M.Sanu,1.3932434442593598,0.7488011767183813,9,2.0,0.46885175
00-0029664,2014,J.Gordon,-0.9180789425318171,0.14916330304908842,1,1.0,-0.77623904
00-0029664,2019,J.Gordon,-2.0630358558049804,0.10624169930569174,2,1.0,-2.8734639
00-0029665,2012,R.Griffin,0.10893903258729885,0.1347383564874428,16,444.0,0.20284815
00-0029665,2013,R.Griffin,0.02984101137038677,0.12333233369443365,29,497.0,0.006591218
00-0029665,2014,R.Griffin,-0.06030192584986162,0.12180915307831336,38,247.0,-0.13101023
00-0029665,2016,R.Griffin,-0.09128121203427648,0.12150475236520764,43,169.0,-0.15513498
00-0029665,2018,R.Griffin III,-0.06921567349724557,0.12143118183945555,45,6.0,-0.05386825
00-0029665,2019,R.Griffin,-0.08138307094971108,0.12130130098436034,51,43.0,0.14923602
