season,week,receiver_player_id,receiver_player_name,team,opponent,targets,receptions,yards,touchdowns,first_downs,total_yac_epa,raw_composite,career_game_number,smoothed_composite
2020,1,00-0022127,J.Witten,LV,CAR,1.0,1.0,2.0,0.0,0.0,0.0,-0.6863954558185004,1,-0.6863954558185004
2020,2,00-0022127,J.Witten,LV,NO,1.0,1.0,3.0,0.0,1.0,0.0,0.14612581555721724,2,-0.4088883653599279
2020,4,00-0022127,J.Witten,LV,BUF,2.0,2.0,18.0,1.0,2.0,0.0,0.8398021314163913,3,0.007341800232178397
2020,5,00-0022127,J.Witten,LV,KC,2.0,2.0,6.0,0.0,1.0,0.6554006934165955,-0.14303774530409494,4,-0.04278471494657938
2020,7,00-0022127,J.Witten,LV,TB,1.0,1.0,6.0,0.0,0.0,0.3106352984905243,-0.6653298639687132,5,-0.250299764620624
2020,8,00-0022127,J.Witten,LV,CLE,2.0,2.0,21.0,0.0,2.0,0.0,0.3114285637973271,6,-0.06305698848130697
2020,9,00-0022127,J.Witten,LV,LAC,1.0,1.0,0.0,0.0,0.0,0.39475321769714355,-0.6596254454371724,7,-0.2619131407999288
2020,11,00-0022127,J.Witten,LV,KC,1.0,1.0,1.0,1.0,1.0,0.0,0.6744993831762814,8,0.05022436719214127
2020,13,00-0022127,J.Witten,LV,NYJ,1.0,0.0,0.0,0.0,0.0,-4.307642459869385,-0.9785162751052054,9,-0.2926891802403076
2020,16,00-0022127,J.Witten,LV,MIA,5.0,2.0,12.0,0.0,1.0,-4.06806755065918,-0.46335760151054245,10,-0.34957865399705257
2020,2,00-0024243,M.Lewis,GB,DET,1.0,1.0,4.0,0.0,0.0,0.3188038766384125,-0.6647759155472277,1,-0.6647759155472277
2020,3,00-0024243,M.Lewis,GB,NO,2.0,1.0,18.0,1.0,1.0,-1.4291224479675293,0.577584092677925,2,-0.2506559128055102
2020,6,00-0024243,M.Lewis,GB,TB,2.0,0.0,0.0,0.0,0.0,-2.6737325191497803,-0.8677134136861602,3,-0.45634174643239356
2020,7,00-0024243,M.Lewis,GB,HOU,3.0,1.0,9.0,0.0,0.0,-1.6159207820892334,-0.7959783906056723,4,-0.5695539611568199
2020,9,00-0024243,M.Lewis,GB,SF,1.0,1.0,1.0,1.0,1.0,0.0,0.6744993831762814,5,-0.15486951304578617
2020,11,00-0024243,M.Lewis,GB,IND,1.0,1.0,8.0,0.0,1.0,0.695652961730957,0.19330120557931108,6,-0.038812606837420424
2020,12,00-0024243,M.Lewis,GB,CHI,4.0,2.0,16.0,1.0,2.0,0.7720448970794678,0.8921580058795222,7,0.27151093073489374
2020,13,00-0024243,M.Lewis,GB,PHI,1.0,1.0,36.0,0.0,1.0,1.2092887163162231,0.22813318126954568,8,0.25705168091311104
2020,14,00-0024243,M.Lewis,GB,DET,1.0,1.0,6.0,0.0,0.0,0.0,-0.6863954558185004,9,-0.05743069799742606
2020,17,00-0024243,M.Lewis,GB,CHI,1.0,1.0,9.0,0.0,0.0,-0.0016375889535993338,-0.6865065081705091,10,-0.26712263472178704
2020,20,00-0024243,M.Lewis,GB,TB,3.0,3.0,28.0,0.0,1.0,2.2130165100097656,-0.14861182249170105,11,-0.2276190306450917
2021,1,00-0024243,M.Lewis,GB,NO,1.0,1.0,19.0,0.0,1.0,1.2145493030548096,0.2724397575352605,12,-0.060932767918307665
2021,4,00-0024243,M.Lewis,GB,PIT,2.0,1.0,7.0,0.0,0.0,-2.4292430877685547,-0.8123824367161389,13,-0.3114159908509181
2021,5,00-0024243,M.Lewis,GB,CIN,2.0,2.0,34.0,0.0,2.0,2.3936915397644043,0.5224212490949609,14,-0.033470244202291805
2021,6,00-0024243,M.Lewis,GB,CHI,2.0,2.0,17.0,0.0,0.0,1.9673184156417847,-0.519785463983613,15,-0.19557531746273218
2021,7,00-0024243,M.Lewis,GB,WAS,3.0,3.0,31.0,0.0,2.0,2.6307213306427,0.3145909009850905,16,-0.025519911313457974
2021,8,00-0024243,M.Lewis,GB,ARI,1.0,0.0,0.0,0.0,0.0,-1.3577501773834229,-0.7410731688621888,17,-0.26403766382970156
2021,9,00-0024243,M.Lewis,GB,KC,1.0,1.0,-1.0,0.0,0.0,0.3250424861907959,-0.6290810953482873,18,-0.38571880766923017
2021,10,00-0024243,M.Lewis,GB,SEA,2.0,2.0,10.0,0.0,0.0,0.5004231929779053,-0.6174092777604305,19,-0.462948964366297
2021,12,00-0024243,M.Lewis,GB,LA,3.0,2.0,4.0,0.0,0.0,1.0119950771331787,-0.5833634934531258,20,-0.5030871407285733
2021,14,00-0024243,M.Lewis,GB,CHI,4.0,4.0,51.0,0.0,3.0,3.9477310180664062,0.6296489018225587,21,-0.125508459878196
2021,15,00-0024243,M.Lewis,GB,BAL,3.0,3.0,40.0,0.0,2.0,2.9249181747436523,0.3341700893814384,22,0.027717723208348782
2021,16,00-0024243,M.Lewis,GB,CLE,3.0,2.0,2.0,0.0,0.0,-1.5745856761932373,-0.7555038575909796,23,-0.233356137058094
2021,18,00-0024243,M.Lewis,GB,DET,1.0,0.0,0.0,0.0,0.0,-1.1969257593154907,-0.7303700915069316,24,-0.39902745520770655
2021,20,00-0024243,M.Lewis,GB,SF,1.0,1.0,0.0,0.0,0.0,-4.414770126342773,-0.9445218825796285,25,-0.5808589309983472
2022,5,00-0024243,M.Lewis,GB,NYG,1.0,1.0,2.0,1.0,1.0,0.0,0.7099358047209048,26,-0.15059401909192993
2022,9,00-0024243,M.Lewis,GB,DET,1.0,1.0,19.0,0.0,1.0,0.6571154594421387,0.24458034211751456,27,-0.018869232022115115
2022,10,00-0024243,M.Lewis,GB,DAL,1.0,1.0,-1.0,0.0,0.0,0.0,-0.6289287400524357,28,-0.2222224013655553
2022,13,00-0024243,M.Lewis,GB,CHI,2.0,0.0,0.0,0.0,0.0,-0.8430744409561157,-0.6906698302096214,29,-0.37837154431357733
2022,15,00-0024243,M.Lewis,GB,LA,1.0,1.0,14.0,0.0,1.0,0.4408356547355652,0.22874146683809887,30,-0.17600054059635195
2022,16,00-0024243,M.Lewis,GB,MIA,2.0,2.0,32.0,1.0,2.0,0.3818823993206024,0.9171352933440162,31,0.1883780707171041
2023,4,00-0024243,M.Lewis,CHI,DEN,1.0,1.0,8.0,0.0,0.0,1.7024478912353516,-0.5260856474342498,32,-0.04977650200001385
2023,7,00-0024243,M.Lewis,CHI,LV,1.0,1.0,16.0,0.0,1.0,1.2774107456207275,0.29110777258083437,33,0.06385158952693555
2023,11,00-0024243,M.Lewis,CHI,DET,1.0,0.0,0.0,0.0,0.0,-1.272780179977417,-0.7536455668492326,34,-0.2086474625984538
2023,14,00-0024243,M.Lewis,CHI,DET,1.0,1.0,4.0,0.0,0.0,0.8202549815177917,-0.5935600536440454,35,-0.33695165961365103
2023,16,00-0024243,M.Lewis,CHI,ARI,1.0,1.0,1.0,1.0,1.0,0.0,0.7665659631680135,36,0.0308875479802371
2024,6,00-0024243,M.Lewis,CHI,JAX,1.0,1.0,2.0,0.0,1.0,0.37846893072128296,0.22693447930387128,37,0.09623652508811516
2020,1,00-0025418,G.Olsen,SEA,ATL,4.0,4.0,24.0,1.0,2.0,0.33374500274658203,0.5288256358089573,1,0.5288256358089573
2020,2,00-0025418,G.Olsen,SEA,NE,1.0,0.0,0.0,1.0,0.0,-9.4107084274292,-0.7962048111090299,2,0.08714882016962827
2020,3,00-0025418,G.Olsen,SEA,DAL,6.0,5.0,61.0,0.0,4.0,0.4869679808616638,0.541613868363227,3,0.2386371695674945
2020,4,00-0025418,G.Olsen,SEA,MIA,7.0,5.0,35.0,0.0,3.0,-6.159745216369629,-0.20787642474320395,4,0.08979930479726173
2020,5,00-0025418,G.Olsen,SEA,MIN,1.0,1.0,20.0,0.0,1.0,0.36268913745880127,0.1707214148828089,5,0.11677334149244412
2020,7,00-0025418,G.Olsen,SEA,ARI,3.0,2.0,18.0,0.0,2.0,-1.7391319274902344,0.19349012107858807,6,0.1423456013544921
2020,8,00-0025418,G.Olsen,SEA,SF,4.0,0.0,0.0,0.0,0.0,-4.716487884521484,-1.0062419421083608,7,-0.24051691313312554
2020,9,00-0025418,G.Olsen,SEA,BUF,3.0,2.0,13.0,0.0,0.0,-0.311823308467865,-0.7075416120259694,8,-0.3961918127640735
2020,10,00-0025418,G.Olsen,SEA,LA,4.0,2.0,33.0,0.0,2.0,-1.9194159507751465,0.18126424182400186,9,-0.20370646123471509
2020,11,00-0025418,G.Olsen,SEA,ARI,2.0,2.0,20.0,0.0,1.0,1.9728167057037354,-0.053697776066626686,10,-0.15370356617868564
2020,16,00-0025418,G.Olsen,SEA,LA,2.0,1.0,15.0,0.0,1.0,-2.28658390045166,-0.008937834360464636,11,-0.10544832223927864
2020,1,00-0027061,J.Cook,NO,TB,7.0,5.0,80.0,0.0,3.0,-0.3443351984024048,0.18649296750858646,1,0.18649296750858646
2020,2,00-0027061,J.Cook,NO,LV,5.0,2.0,13.0,1.0,2.0,-4.017230033874512,0.5673754990551338,2,0.3134538113574356
2020,3,00-0027061,J.Cook,NO,GB,3.0,2.0,21.0,0.0,1.0,-3.8198723793029785,-0.4465263585568791,3,0.06012708805266406
2020,5,00-0027061,J.Cook,NO,LAC,3.0,2.0,52.0,1.0,2.0,-0.9264727830886841,0.7769737999185848,4,0.29907599200797097
2020,7,00-0027061,J.Cook,NO,CAR,4.0,3.0,32.0,1.0,2.0,0.8617202043533325,0.6758331217832403,5,0.42466170193306074
2020,8,00-0027061,J.Cook,NO,CHI,7.0,5.0,51.0,1.0,3.0,-3.8313848972320557,0.4783938416751718,6,0.4425724151804311
2020,9,00-0027061,J.Cook,NO,TB,3.0,2.0,30.0,0.0,1.0,-7.296432971954346,-0.6822877380321811,7,0.06761903077622708
2020,10,00-0027061,J.Cook,NO,SF,2.0,0.0,0.0,0.0,0.0,-6.179924011230469,-1.1054841991644289,8,-0.32341537920399155
2020,11,00-0027061,J.Cook,NO,ATL,1.0,1.0,6.0,0.0,1.0,0.0,0.14612581555721724,9,-0.16690164761692197
2020,12,00-0027061,J.Cook,NO,DEN,2.0,0.0,0.0,0.0,0.0,-3.480560064315796,-0.9224280576503958,10,-0.41874378429474657
2020,13,00-0027061,J.Cook,NO,ATL,5.0,3.0,28.0,1.0,3.0,-8.382645606994629,0.4366395705417752,11,-0.13361599934923934
2020,14,00-0027061,J.Cook,NO,PHI,4.0,3.0,37.0,1.0,2.0,2.363124132156372,0.7776501480466964,12,0.17013938311607255
2020,15,00-0027061,J.Cook,NO,KC,5.0,2.0,29.0,0.0,1.0,-4.8188700675964355,-0.5142729336007739,13,-0.057998055789542896
2020,16,00-0027061,J.Cook,NO,MIN,4.0,3.0,82.0,0.0,3.0,-2.948697328567505,0.276766740354815,14,0.053590209591909736
2020,17,00-0027061,J.Cook,NO,CAR,5.0,4.0,43.0,1.0,3.0,-3.3879051208496094,0.6085509999996509,15,0.23857713972782343
2020,18,00-0027061,J.Cook,NO,CHI,7.0,4.0,40.0,0.0,2.0,-5.672848701477051,-0.40688235901634634,16,0.02342397347976688
2020,19,00-0027061,J.Cook,NO,TB,7.0,5.0,28.0,0.0,0.0,-12.799494743347168,-1.5543873854448558,17,-0.5025131461617739
2021,1,00-0027061,J.Cook,LAC,WAS,8.0,5.0,56.0,0.0,3.0,-2.790898323059082,0.08056197517392477,18,-0.3081547723832077
2021,2,00-0027061,J.Cook,LAC,DAL,5.0,3.0,28.0,0.0,1.0,-0.39740896224975586,-0.2820481805285141,19,-0.29945257509830986
2021,3,00-0027061,J.Cook,LAC,KC,3.0,2.0,27.0,0.0,1.0,0.3486940860748291,-0.12059154078061551,20,-0.23983223032574508
2021,4,00-0027061,J.Cook,LAC,LV,7.0,6.0,70.0,1.0,5.0,4.4704670906066895,1.6063964534205843,21,0.3755773309230313
2021,5,00-0027061,J.Cook,LAC,CLE,3.0,1.0,29.0,0.0,1.0,-5.1710100173950195,-0.152527645950009,22,0.19954233863201792
2021,6,00-0027061,J.Cook,LAC,BAL,7.0,4.0,25.0,1.0,2.0,-7.523153305053711,0.07007613081048453,23,0.15638693602484013
2021,8,00-0027061,J.Cook,LAC,NE,5.0,2.0,25.0,1.0,2.0,-9.135878562927246,0.2981546261111997,24,0.20364283272029332
2021,9,00-0027061,J.Cook,LAC,PHI,5.0,4.0,48.0,0.0,2.0,5.162301063537598,0.3712683777776828,25,0.25951801440608985
2021,10,00-0027061,J.Cook,LAC,MIN,3.0,1.0,10.0,0.0,1.0,-2.554983139038086,0.021572396685677564,26,0.18020280849928577
2021,11,00-0027061,J.Cook,LAC,PIT,5.0,3.0,28.0,0.0,1.0,-1.087011694908142,-0.3279421528537977,27,0.010821154714924633
2021,12,00-0027061,J.Cook,LAC,DEN,5.0,2.0,25.0,1.0,1.0,-10.165202140808105,-0.27726372635809426,28,-0.08520713897608166
2021,13,00-0027061,J.Cook,LAC,CIN,4.0,3.0,29.0,0.0,2.0,-4.094000816345215,-0.13294823639528627,29,-0.10112083811581654
2021,14,00-0027061,J.Cook,LAC,NYG,5.0,2.0,8.0,1.0,2.0,-4.797004699707031,0.5869124102253881,30,0.12822357799791834
2021,15,00-0027061,J.Cook,LAC,KC,7.0,3.0,32.0,0.0,2.0,-7.10589599609375,-0.3333938371445356,31,-0.025648893716232954
2021,16,00-0027061,J.Cook,LAC,HOU,6.0,3.0,44.0,1.0,2.0,-10.105328559875488,0.01003145523353699,32,-0.013755444066309644
2021,18,00-0027061,J.Cook,LAC,LV,7.0,4.0,80.0,0.0,3.0,-3.4370250701904297,0.13818363422287283,33,0.03689091536341784
2020,1,00-0027656,R.Gronkowski,TB,NO,3.0,2.0,11.0,0.0,0.0,-0.5095596313476562,-0.7209510110604789,1,-0.7209510110604789
2020,2,00-0027656,R.Gronkowski,TB,CAR,1.0,0.0,0.0,0.0,0.0,-8.042113304138184,-1.2317677212949136,2,-0.8912232478052905
2020,3,00-0027656,R.Gronkowski,TB,DEN,7.0,6.0,48.0,0.0,3.0,2.083645820617676,0.2844235465646943,3,-0.4993409830152956
2020,4,00-0027656,R.Gronkowski,TB,LAC,3.0,1.0,29.0,0.0,1.0,-5.305802345275879,-0.21368476355066596,4,-0.4041222431937524
2020,5,00-0027656,R.Gronkowski,TB,CHI,6.0,3.0,52.0,0.0,2.0,1.5059374570846558,0.1911468549138791,5,-0.2056992104912086
2020,6,00-0027656,R.Gronkowski,TB,GB,8.0,5.0,78.0,1.0,4.0,-5.216616153717041,0.6832014652835292,6,0.09060101476703733
2020,7,00-0027656,R.Gronkowski,TB,LV,8.0,5.0,62.0,1.0,3.0,-6.429075717926025,0.302232617092553,7,0.16114488220887588
2020,8,00-0027656,R.Gronkowski,TB,NYG,4.0,4.0,41.0,1.0,3.0,1.636008620262146,0.9492454312927718,8,0.4238450652368412
2020,9,00-0027656,R.Gronkowski,TB,NO,6.0,1.0,2.0,0.0,0.0,-19.637277603149414,-2.018088528174001,9,-0.3901327992334395
2020,10,00-0027656,R.Gronkowski,TB,CAR,3.0,2.0,51.0,1.0,2.0,-2.8910045623779297,0.6437499685010295,10,-0.04550520998861657
2020,11,00-0027656,R.Gronkowski,TB,LA,6.0,2.0,25.0,0.0,1.0,-4.24383544921875,-0.47527722181558535,11,-0.18876254726427283
2020,12,00-0027656,R.Gronkowski,TB,KC,7.0,6.0,106.0,0.0,3.0,0.24228763580322266,0.15955267657967992,12,-0.07265747264962194
2020,14,00-0027656,R.Gronkowski,TB,MIN,2.0,1.0,2.0,1.0,1.0,-4.305998802185059,0.3824900277898063,13,0.07905836083018744
2020,15,00-0027656,R.Gronkowski,TB,ATL,7.0,3.0,29.0,0.0,2.0,-6.887149810791016,-0.3780265506967146,14,-0.07330327634544655
2020,16,00-0027656,R.Gronkowski,TB,DET,2.0,2.0,58.0,2.0,2.0,2.801159143447876,1.5581350356237686,15,0.47050949431095845
2020,17,00-0027656,R.Gronkowski,TB,ATL,4.0,2.0,29.0,0.0,2.0,-0.17023277282714844,0.29988430553286055,16,0.41363443138492584
2020,18,00-0027656,R.Gronkowski,TB,WAS,1.0,0.0,0.0,0.0,0.0,-4.051732540130615,-0.9611618599897152,17,-0.04463099907328777
2020,19,00-0027656,R.Gronkowski,TB,NO,5.0,1.0,14.0,0.0,1.0,-10.564350128173828,-0.5702907959475638,18,-0.21985093136471312
2020,20,00-0027656,R.Gronkowski,TB,GB,1.0,1.0,29.0,0.0,1.0,3.6115493774414062,0.39104139823641715,19,-0.01622015483100306
2020,21,00-0027656,R.Gronkowski,TB,KC,7.0,6.0,67.0,2.0,5.0,4.081429481506348,2.0296611453453353,20,0.6657402785611097
2021,1,00-0027656,R.Gronkowski,TB,DAL,8.0,8.0,90.0,2.0,5.0,5.749643802642822,2.0948157210315714,21,1.142098759384597
2021,2,00-0027656,R.Gronkowski,TB,ATL,5.0,4.0,39.0,2.0,2.0,0.7695130109786987,1.1650055123425656,22,1.14973434370392
2021,3,00-0027656,R.Gronkowski,TB,LA,8.0,4.0,55.0,0.0,2.0,-11.327605247497559,-0.7261566584715015,23,0.5244373429787796
2021,8,00-0027656,R.Gronkowski,TB,NO,1.0,0.0,0.0,0.0,0.0,-2.0387160778045654,-0.7863923485990698,24,0.08749411245282984
2021,11,00-0027656,R.Gronkowski,TB,NYG,8.0,6.0,71.0,0.0,1.0,0.12548547983169556,-0.3590513618612481,25,-0.06135437898519612
2021,12,00-0027656,R.Gronkowski,TB,IND,9.0,7.0,123.0,0.0,6.0,4.84467077255249,1.2757385170978401,26,0.3843432530424826
2021,13,00-0027656,R.Gronkowski,TB,ATL,8.0,4.0,58.0,2.0,3.0,-5.150860786437988,1.110208583729365,27,0.6262983632714434
2021,14,00-0027656,R.Gronkowski,TB,BUF,9.0,5.0,62.0,0.0,2.0,-6.841544151306152,-0.494684867766476,28,0.25263728625880366
2021,15,00-0027656,R.Gronkowski,TB,NO,11.0,2.0,29.0,0.0,2.0,-14.316184043884277,-0.5896430326671015,29,-0.028122820049831354
2021,16,00-0027656,R.Gronkowski,TB,CAR,2.0,1.0,23.0,0.0,1.0,-3.8485500812530518,-0.06451619118586205,30,-0.04025394376184159
2021,17,00-0027656,R.Gronkowski,TB,NYJ,10.0,7.0,115.0,0.0,5.0,-4.808045864105225,0.3659987501941506,31,0.0951636208901558
2021,18,00-0027656,R.Gronkowski,TB,CAR,10.0,7.0,137.0,0.0,5.0,-0.5679684281349182,0.6481815016361725,32,0.27950291447216136
2021,19,00-0027656,R.Gronkowski,TB,PHI,6.0,5.0,31.0,1.0,2.0,0.3740317225456238,0.52856272278037,33,0.3625228505748976
2021,20,00-0027656,R.Gronkowski,TB,LA,11.0,4.0,85.0,0.0,3.0,-15.864286422729492,-0.6888670162202795,34,0.012059561643171957
2020,1,00-0027696,J.Graham,CHI,DET,7.0,3.0,25.0,1.0,2.0,-4.065502643585205,0.3416957395475706,1,0.3416957395475706
2020,2,00-0027696,J.Graham,CHI,NYG,1.0,1.0,18.0,0.0,1.0,0.21108846366405487,0.16044068396191424,2,0.28127738768568517
2020,3,00-0027696,J.Graham,CHI,ATL,10.0,6.0,60.0,2.0,5.0,-8.12420654296875,1.2019414753397846,3,0.5881654169037183
2020,4,00-0027696,J.Graham,CHI,IND,5.0,4.0,33.0,0.0,3.0,0.5266879200935364,0.3456437836266971,4,0.5073248724780446
2020,5,00-0027696,J.Graham,CHI,TB,5.0,3.0,33.0,1.0,2.0,-4.850503921508789,0.2884612339950599,5,0.43437032631704975
2020,6,00-0027696,J.Graham,CHI,CAR,8.0,5.0,34.0,0.0,4.0,-0.39623531699180603,0.48171983737777285,6,0.45015349667062415
2020,7,00-0027696,J.Graham,CHI,LA,6.0,5.0,31.0,0.0,1.0,-2.582716464996338,-0.5627947483952558,7,0.11250408164866421
2020,8,00-0027696,J.Graham,CHI,NO,7.0,2.0,13.0,0.0,1.0,-7.446957111358643,-0.692495464261749,8,-0.1558291003214735
2020,9,00-0027696,J.Graham,CHI,TEN,6.0,6.0,55.0,1.0,3.0,4.022563934326172,0.9442839664894006,9,0.21087525528215117
2020,10,00-0027696,J.Graham,CHI,MIN,2.0,0.0,0.0,0.0,0.0,-4.072454929351807,-0.9625671394141957,10,-0.18027220961663107
2020,12,00-0027696,J.Graham,CHI,GB,4.0,3.0,32.0,0.0,3.0,-1.4932022094726562,0.3754704815819083,11,0.004975354116215358
2020,13,00-0027696,J.Graham,CHI,DET,1.0,0.0,0.0,0.0,0.0,-1.564328908920288,-0.7924797111309825,12,-0.2608430009661839
2020,14,00-0027696,J.Graham,CHI,HOU,4.0,4.0,23.0,1.0,2.0,2.8379576206207275,0.6986476784730274,13,0.058987225513553176
2020,15,00-0027696,J.Graham,CHI,MIN,3.0,2.0,25.0,0.0,1.0,-0.3318430185317993,-0.20998722977425158,14,-0.0306709262490484
2020,16,00-0027696,J.Graham,CHI,JAX,5.0,4.0,69.0,2.0,4.0,-0.9202505350112915,1.6363748229485615,15,0.5250109901501548
2020,17,00-0027696,J.Graham,CHI,GB,2.0,2.0,5.0,0.0,0.0,0.7296380400657654,-0.6369153831262047,16,0.13770219905803505
2020,18,00-0027696,J.Graham,CHI,NO,2.0,2.0,25.0,1.0,1.0,6.605365753173828,0.7888300036858747,17,0.3547448006006483
2021,1,00-0027696,J.Graham,CHI,LA,2.0,1.0,11.0,0.0,1.0,0.4292740225791931,0.22017865083844246,18,0.3098894173465797
2021,3,00-0027696,J.Graham,CHI,CLE,1.0,0.0,0.0,0.0,0.0,0.5788388848304749,-0.6121906099371801,19,0.0025294082519931316
2021,9,00-0027696,J.Graham,CHI,PIT,3.0,1.0,28.0,0.0,1.0,-7.110353946685791,-0.28159354491617217,20,-0.09217824280406196
2021,11,00-0027696,J.Graham,CHI,BAL,3.0,2.0,25.0,0.0,1.0,1.6783559322357178,-0.03210078939619064,21,-0.07215242500143819
2021,12,00-0027696,J.Graham,CHI,DET,3.0,2.0,34.0,1.0,2.0,-1.9194697141647339,0.7784161626574913,22,0.21137043755153828
2021,13,00-0027696,J.Graham,CHI,ARI,2.0,1.0,1.0,1.0,1.0,2.180572271347046,0.8797713510739746,23,0.43417074205901707
2021,14,00-0027696,J.Graham,CHI,GB,3.0,2.0,9.0,0.0,0.0,-1.5117639303207397,-0.7513229874610368,24,0.039006165552332495
2021,15,00-0027696,J.Graham,CHI,MIN,2.0,1.0,13.0,0.0,1.0,-4.364068508148193,-0.09882462312303592,25,-0.006937430672790304
2021,16,00-0027696,J.Graham,CHI,SEA,2.0,2.0,30.0,1.0,2.0,0.6865520477294922,0.951850351583056,26,0.3126584967458251
2021,17,00-0027696,J.Graham,CHI,NYG,1.0,0.0,0.0,0.0,0.0,-2.1051487922668457,-0.7908135334561428,27,-0.055165513321497495
2021,18,00-0027696,J.Graham,CHI,MIN,2.0,2.0,16.0,0.0,1.0,0.3584664762020111,-0.1199411753153862,28,-0.07675740065279374
2023,3,00-0027696,J.Graham,NO,GB,1.0,1.0,8.0,1.0,1.0,0.0,0.7665659631680135,29,0.20435038728747532
2023,5,00-0027696,J.Graham,NO,NE,1.0,0.0,0.0,0.0,0.0,-1.411078929901123,-0.764223328161831,30,-0.11850751786229344
2023,13,00-0027696,J.Graham,NO,DET,1.0,1.0,6.0,1.0,1.0,0.0,0.7665659631680135,31,0.1765169758144755
2023,14,00-0027696,J.Graham,NO,CAR,2.0,2.0,16.0,1.0,2.0,0.0,0.9448574997492725,32,0.43263048379274116
2023,15,00-0027696,J.Graham,NO,NYG,2.0,2.0,9.0,1.0,2.0,0.09351551532745361,0.9520100213787459,33,0.6057569963214094
2020,1,00-0027981,K.Rudolph,MIN,GB,2.0,2.0,28.0,0.0,1.0,1.4087612628936768,-0.09194894004131637,1,-0.09194894004131637
2020,2,00-0027981,K.Rudolph,MIN,IND,1.0,0.0,0.0,0.0,0.0,-2.9021713733673096,-0.883204890955368,2,-0.3557009236793336
2020,3,00-0027981,K.Rudolph,MIN,TEN,3.0,2.0,11.0,1.0,1.0,-0.1386062204837799,0.3314906036440309,3,-0.12663708123821216
2020,4,00-0027981,K.Rudolph,MIN,HOU,2.0,2.0,27.0,0.0,1.0,1.061073660850525,-0.11552721704802851,4,-0.12293379317481762
2020,5,00-0027981,K.Rudolph,MIN,SEA,2.0,1.0,10.0,0.0,1.0,-0.8608627319335938,0.08774679991499107,5,-0.052706928811548065
2020,6,00-0027981,K.Rudolph,MIN,ATL,4.0,3.0,47.0,0.0,2.0,1.3311699628829956,0.179295076576542,6,0.024627072984481954
2020,8,00-0027981,K.Rudolph,MIN,GB,1.0,1.0,12.0,0.0,1.0,1.2656413316726685,0.23195470831600637,7,0.09373628476165675
2020,9,00-0027981,K.Rudolph,MIN,DET,4.0,3.0,40.0,0.0,2.0,-1.3322874307632446,-0.0013260783163279305,8,0.06204883040232853
2020,10,00-0027981,K.Rudolph,MIN,CHI,6.0,4.0,63.0,0.0,2.0,-2.644183874130249,-0.2014948276806557,9,-0.025799055625332877
2020,11,00-0027981,K.Rudolph,MIN,DAL,3.0,3.0,28.0,0.0,2.0,4.261530876159668,0.37801617257439185,10,0.10880602044124203
2020,12,00-0027981,K.Rudolph,MIN,CAR,8.0,7.0,68.0,0.0,3.0,-1.2479687929153442,0.01083314697140099,11,0.07614839595129502
2020,13,00-0027981,K.Rudolph,MIN,JAX,2.0,0.0,0.0,0.0,0.0,-2.2957193851470947,-0.8420786244865599,12,-0.22992727752798994
2021,1,00-0027981,K.Rudolph,NYG,DEN,5.0,2.0,8.0,0.0,0.0,-8.409200668334961,-1.2103565089053765,13,-0.5567370213204521
2021,2,00-0027981,K.Rudolph,NYG,WAS,2.0,2.0,25.0,0.0,2.0,-0.07530556619167328,0.3581062319326295,14,-0.2517892702360916
2021,4,00-0027981,K.Rudolph,NYG,NO,3.0,2.0,24.0,0.0,1.0,-1.9982298612594604,-0.2767824280662407,15,-0.2601203228461413
2021,5,00-0027981,K.Rudolph,NYG,DAL,1.0,1.0,14.0,0.0,1.0,0.0,0.1916098978750285,16,-0.1095435826057514
2021,6,00-0027981,K.Rudolph,NYG,LA,3.0,1.0,8.0,0.0,0.0,-1.7632801532745361,-0.768061724169784,17,-0.3290496297937623
2021,7,00-0027981,K.Rudolph,NYG,CAR,2.0,2.0,8.0,0.0,1.0,2.0589351654052734,-0.006772738958615566,18,-0.22162399951538006
2021,8,00-0027981,K.Rudolph,NYG,KC,3.0,2.0,12.0,1.0,2.0,-1.5639405250549316,0.8020770995898839,19,0.11960970018637457
2021,9,00-0027981,K.Rudolph,NYG,LV,5.0,4.0,20.0,0.0,2.0,2.489941358566284,0.19341931115585415,20,0.14421290384286778
2021,11,00-0027981,K.Rudolph,NYG,TB,1.0,1.0,28.0,0.0,1.0,0.7028785347938538,0.23838739236016826,21,0.17560440001530128
2021,13,00-0027981,K.Rudolph,NYG,MIA,4.0,2.0,18.0,0.0,1.0,1.4294843673706055,-0.04866352061745387,22,0.10084842647104958
2021,14,00-0027981,K.Rudolph,NYG,LAC,2.0,2.0,66.0,0.0,2.0,3.310046911239624,0.5834059089098778,23,0.26170092061732564
2021,15,00-0027981,K.Rudolph,NYG,DAL,1.0,1.0,9.0,0.0,1.0,0.0,0.1916098978750285,24,0.23833724636989326
2021,16,00-0027981,K.Rudolph,NYG,PHI,1.0,0.0,0.0,0.0,0.0,-2.793797016143799,-0.8366439819618056,25,-0.11998982974067299
2021,17,00-0027981,K.Rudolph,NYG,CHI,1.0,0.0,0.0,0.0,0.0,-6.601391792297363,-1.0900444413959636,26,-0.44334136695910314
2021,18,00-0027981,K.Rudolph,NYG,WAS,6.0,4.0,17.0,0.0,0.0,0.7789762020111084,-0.5988712072420423,27,-0.49518464705341625
2022,3,00-0027981,K.Rudolph,TB,GB,1.0,1.0,12.0,0.0,1.0,0.0,0.19645763449624376,28,-0.2646372198701963
