season,week,player_id,player_name,position,sacks,qb_hits,tfls,forced_fumbles,total_tackles,pressures,impact_plays,epa_against,raw_composite,career_game_number,smoothed_composite,composite_uncertainty
2023,12,00-0032667,Roy Robertson-Harris,DL,1.0,1.0,0.0,0.0,1.0,2.0,1.0,1.6687952280044556,0.8411275132621719,52,0.06731487573897392,0.7181889584824448
2023,13,00-0032667,Roy Robertson-Harris,DL,0.0,1.0,0.0,0.0,0.0,1.0,0.0,-7.059541702270508,-1.8522881534244977,53,-0.35926357518624197,0.919523558240737
2023,14,00-0032667,Roy Robertson-Harris,DL,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.49947747588157654,-0.5396379139469729,54,-0.3993467615775155,0.9215994933462316
2023,15,00-0032667,Roy Robertson-Harris,DL,0.0,0.0,0.0,0.0,2.0,0.0,0.0,-0.050566017627716064,-0.6700964757589636,55,-0.45951336472894844,0.9325308510440905
2023,16,00-0032667,Roy Robertson-Harris,DL,1.0,1.0,0.0,0.0,3.0,2.0,1.0,1.35162011384964,0.7659003544584252,56,-0.18719920490953207,0.9689103196282012
2023,17,00-0032667,Roy Robertson-Harris,DL,1.0,1.0,0.0,0.0,1.0,2.0,1.0,4.362836837768555,1.4800966093770176,57,0.1833109760430345,0.9641901974066104
2023,18,00-0032667,Roy Robertson-Harris,DL,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.09296303987503052,-0.6360544506445942,58,0.0012297701124503457,0.9773525818260511
2024,1,00-0032667,Roy Robertson-Harris,DL,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.3463301360607147,-0.06112785490560023,59,-0.012627479891560893,0.974424850022736
2024,2,00-0032667,Roy Robertson-Harris,DL,0.0,0.0,1.0,0.0,3.0,0.0,1.0,0.3160717561841011,-0.2850496208066122,60,-0.07316573342823897,0.9499853312150979
2024,4,00-0032667,Roy Robertson-Harris,DL,1.0,2.0,0.0,0.0,2.0,3.0,1.0,0.9434476613998413,1.207727229375808,61,0.21147714719488253,1.0326812413505195
2024,5,00-0032667,Roy Robertson-Harris,DL,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.017055345699191093,-0.5257838820658148,62,0.047641362914727564,1.0026903964787226
2024,6,00-0032667,Roy Robertson-Harris,DL,1.0,1.0,0.0,0.0,1.0,2.0,1.0,1.4523189067840576,0.8361443524150547,63,0.2228642494703558,0.829599526922633
2024,7,00-0032667,Roy Robertson-Harris,DL,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.6847452104091645,-0.47265253575342714,64,0.0683049638650707,0.8235963968753013
2024,8,00-0032667,Roy Robertson-Harris,DL,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.041463784873485565,-0.6233881787449143,65,-0.0854046233815926,0.8184574002255602
2024,9,00-0032667,Roy Robertson-Harris,DL,0.0,0.0,1.0,0.0,3.0,0.0,1.0,0.5345097556710243,-0.23386457022161083,66,-0.11839572267937443,0.7981974194409784
2024,12,00-0032667,Roy Robertson-Harris,DL,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.2046339064836502,-0.5851536639251744,67,-0.22211970962288552,0.6448631933413267
2024,15,00-0032667,Roy Robertson-Harris,DL,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5018825531005859,-0.5155014649069267,68,-0.28731565524156133,0.6355761558687801
2024,18,00-0032667,Roy Robertson-Harris,DL,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.6365360915660858,0.0068740794991337785,69,-0.22194015863251798,0.6367085318452894
2020,1,00-0032671,Morgan Fox,DL,0.0,0.0,0.0,0.0,2.0,0.0,0.0,-0.14812317490577698,-0.6627681659472168,1,-0.6627681659472168,
2020,3,00-0032671,Morgan Fox,DL,1.0,1.0,0.0,0.0,1.0,2.0,1.0,1.1982895135879517,0.8044197292809028,2,-0.3367264114520791,
2020,4,00-0032671,Morgan Fox,DL,1.0,1.0,0.0,1.0,2.0,2.0,2.0,1.4875758200883866,1.2661501318131214,3,0.019468375940187688,1.0071875929174534
2020,5,00-0032671,Morgan Fox,DL,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.11645304411649704,-0.6018775680630333,4,-0.11860850050497253,0.9813879764943999
2020,6,00-0032671,Morgan Fox,DL,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.024740364402532578,-0.6229846801155862,5,-0.23069209597399776,0.9264396970775498
2020,8,00-0032671,Morgan Fox,DL,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.5951677560806274,-0.7656527408693845,6,-0.3495722392840837,0.891009211324093
2020,10,00-0032671,Morgan Fox,DL,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.8627773523330688,-0.14403531045860346,7,-0.3038973662117548,0.8135696829790545
2020,11,00-0032671,Morgan Fox,DL,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.8124122321605682,0.5434065794107961,8,-0.11560760051785461,0.787211591730001
2020,12,00-0032671,Morgan Fox,DL,1.0,1.0,0.0,0.0,2.0,2.0,1.0,1.7694930583238602,0.9358787299464397,9,0.11805602847421079,0.8027345386518463
2020,14,00-0032671,Morgan Fox,DL,1.0,2.0,0.0,0.0,2.0,3.0,1.0,1.381019937992096,1.3390307177786294,10,0.38938373720852604,0.8546294356335398
2020,15,00-0032671,Morgan Fox,DL,1.0,1.0,0.0,0.0,2.0,2.0,1.0,1.3697201199829578,0.8438734343705552,11,0.49038144768897696,0.8157572210133943
2020,17,00-0032671,Morgan Fox,DL,1.0,1.0,1.0,0.0,4.0,2.0,2.0,1.1764451946531023,1.0854726777177368,12,0.6226239432509236,0.8373331939321675
2020,18,00-0032671,Morgan Fox,DL,1.0,1.0,1.0,0.0,1.0,2.0,2.0,1.8399984538555145,1.2381854000861514,13,0.7594153781031965,0.8341147755479301
2020,19,00-0032671,Morgan Fox,DL,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.6067927479743958,-0.7683281616212048,14,0.41991681371999623,0.8573368486440619
2021,1,00-0032671,Morgan Fox,DL,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.8741795420646667,-0.44662912557070145,15,0.22735104943317458,0.8362301085248625
2021,2,00-0032671,Morgan Fox,DL,0.5,3.0,0.0,0.0,2.0,3.5,0.5,1.4184840420881908,1.6603750813877542,16,0.54580083431197,0.8166401729166443
2021,3,00-0032671,Morgan Fox,DL,0.5,1.0,0.0,0.0,2.0,1.5,0.5,1.2293515815399587,0.5911022834740274,17,0.5558678230146494,0.7711699429748934
2021,4,00-0032671,Morgan Fox,DL,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.09495927393436432,-0.6275872606890455,18,0.2928778044138284,0.8792932752366934
2021,5,00-0032671,Morgan Fox,DL,0.0,1.0,0.0,0.0,0.0,1.0,0.0,-4.6999993324279785,-1.228444036435643,19,-0.04519371577494302,1.0358055759569214
2021,6,00-0032671,Morgan Fox,DL,0.0,0.0,0.0,0.0,2.0,0.0,0.0,-0.011991888284683228,-0.652424503321782,20,-0.1801338907853517,1.0198378518900946
2021,7,00-0032671,Morgan Fox,DL,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.05605072155594826,-0.6366229844330475,21,-0.28157591159595075,1.0185320254923351
2021,8,00-0032671,Morgan Fox,DL,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.5206706374883652,-0.42122516625460493,22,-0.3126090792978739,0.9529866036994736
2021,9,00-0032671,Morgan Fox,DL,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-1.0247668027877808,-0.8876209776933575,23,-0.4403895011635369,0.8450756827713017
2021,10,00-0032671,Morgan Fox,DL,0.5,1.0,0.0,0.0,1.0,1.5,0.5,2.5835862159729004,0.9055958663317544,24,-0.14128164172013885,0.9141507868121038
2021,11,00-0032671,Morgan Fox,DL,0.0,0.0,1.0,1.0,4.0,0.0,2.0,1.90379831691583,0.37354980897050283,25,-0.026874652677774044,0.9237502508533013
2021,12,00-0032671,Morgan Fox,DL,0.0,0.0,0.0,0.0,2.0,0.0,0.0,-0.5552373826503754,-0.671083026536313,26,-0.1700320690907827,0.6991455201726918
2021,14,00-0032671,Morgan Fox,DL,0.0,1.0,0.0,0.0,2.0,1.0,0.0,0.07561177512009938,-0.01190577254188636,27,-0.13489289207991687,0.6343052885777545
2021,15,00-0032671,Morgan Fox,DL,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.7087916135787964,-0.48503712435351104,28,-0.2127027214740489,0.6298533385298066
2021,16,00-0032671,Morgan Fox,DL,0.0,0.0,1.0,0.0,2.0,0.0,1.0,0.4202528993288676,-0.2615089931719655,29,-0.22354855962914147,0.5532457558104787
2021,17,00-0032671,Morgan Fox,DL,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.6599410362541676,-0.4963816821552866,30,-0.28417814241272926,0.5435275588551224
2022,1,00-0032671,Morgan Fox,DL,0.5,1.0,0.0,0.0,2.0,1.5,0.5,0.1663806512951851,0.31822136754068514,31,-0.15031158464530386,0.5536384962137051
2022,2,00-0032671,Morgan Fox,DL,0.0,0.0,0.0,0.0,2.0,0.0,0.0,-0.06940355896949768,-0.6511319450188299,32,-0.26160499806164295,0.5700494172213826
2022,3,00-0032671,Morgan Fox,DL,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2.8255207538604736,0.5352757954585206,33,-0.08452037727938438,0.552990700283015
2022,4,00-0032671,Morgan Fox,DL,1.0,2.0,0.0,0.0,1.0,3.0,1.0,1.1911950260400772,1.269489622676925,34,0.21637073382201766,0.6291784666507974
2022,5,00-0032671,Morgan Fox,DL,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.47165608406066895,-0.5207207912787228,35,0.052572617132964225,0.632458051687498
2022,6,00-0032671,Morgan Fox,DL,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5925931930541992,-0.4915714209329474,36,-0.06834828021501613,0.6167201086868126
2022,7,00-0032671,Morgan Fox,DL,1.0,1.0,0.0,0.0,1.0,2.0,1.0,1.3623932600021362,0.8221068381107848,37,0.12953063496849518,0.6800250513116841
2022,9,00-0032671,Morgan Fox,DL,0.0,1.0,0.0,0.0,2.0,1.0,0.0,0.20275011410315832,-0.09688842069123194,38,0.0792152892663336,0.6597945421447056
2022,10,00-0032671,Morgan Fox,DL,0.0,0.0,0.0,0.0,2.0,0.0,0.0,-0.1852291375398636,-0.6790492874570546,39,-0.08928795000553044,0.6935332498906356
2022,11,00-0032671,Morgan Fox,DL,0.0,0.0,1.0,0.0,3.0,0.0,1.0,0.43026937544345856,-0.2574567658720815,40,-0.12665879797587512,0.6784483297651026
2022,12,00-0032671,Morgan Fox,DL,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.5584538131952286,-0.49980000713916695,41,-0.20957906667882886,0.6883851785980841
2022,13,00-0032671,Morgan Fox,DL,0.0,1.0,0.0,0.0,4.0,1.0,0.0,0.16512272804975509,-0.10595771811649775,42,-0.18655210033164416,0.656973052900901
2022,14,00-0032671,Morgan Fox,DL,1.0,1.0,0.0,0.0,2.0,2.0,1.0,1.7854465618729591,0.9240750220277281,43,0.06025392685932743,0.702274957422557
2022,16,00-0032671,Morgan Fox,DL,2.0,2.0,0.0,0.0,4.0,4.0,2.0,0.8290986996144056,1.8217012877769534,44,0.45168667372991095,0.8215826774109539
2022,17,00-0032671,Morgan Fox,DL,1.0,1.0,1.0,0.0,3.0,2.0,2.0,1.3830850838373105,1.1003336003319268,45,0.5958304351970256,0.8468677983030278
2022,18,00-0032671,Morgan Fox,DL,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.05701693519949913,-0.6206609189252165,46,0.3254990231698607,0.8603674575170316
2022,19,00-0032671,Morgan Fox,DL,0.0,1.0,1.0,0.0,2.0,1.0,1.0,0.7953277751803398,0.319179507107656,47,0.32409468626714855,0.8369960954361563
2023,2,00-0032671,Morgan Fox,DL,1.0,2.0,0.0,0.0,1.0,3.0,1.0,1.2337108552455902,1.2181223657109674,48,0.5227675039213305,0.8885335729059495
2023,3,00-0032671,Morgan Fox,DL,1.0,2.0,0.0,0.0,1.0,3.0,1.0,2.0356683656573296,1.4083295487377996,49,0.7195590694361014,0.8722589458298833
2023,4,00-0032671,Morgan Fox,DL,1.0,0.0,0.0,0.0,1.0,1.0,1.0,4.704455852508545,1.0809337714320364,50,0.7998645587685314,0.8399554499797641
2023,6,00-0032671,Morgan Fox,DL,2.0,2.0,0.0,0.0,2.0,4.0,2.0,1.689388930797577,1.9494401450781926,51,1.0553258001706782,0.8195330570990587
2023,8,00-0032671,Morgan Fox,DL,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.6434573531150818,-0.8107176299971339,52,0.6406494823556088,0.9382670519729469
2023,9,00-0032671,Morgan Fox,DL,0.5,2.0,0.0,0.0,1.0,2.5,0.5,1.3596706092357635,1.0375165718512693,53,0.7288421689102,0.9400929625606378
2023,13,00-0032671,Morgan Fox,DL,0.0,0.0,1.0,0.0,1.0,0.0,1.0,2.1748673915863037,0.12382766880569443,54,0.5943945022203099,0.8975421507536162
2023,14,00-0032671,Morgan Fox,DL,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.23085124790668488,-0.5022107311088769,55,0.3507044503693795,0.9554745734758014
2023,17,00-0032671,Morgan Fox,DL,0.0,1.0,0.0,0.0,1.0,1.0,0.0,-0.29778316942974925,-0.14740394999817266,56,0.24001369473214568,0.9029551798992904
2023,18,00-0032671,Morgan Fox,DL,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.4429682046175003,-0.07285313786188534,57,0.1704877319334721,0.9232268767523937
2024,1,00-0032671,Morgan Fox,DL,0.5,1.0,0.0,0.0,4.0,1.5,0.5,1.2545218815406163,0.574062920756738,58,0.26017110722753123,0.8916990354518551
2024,3,00-0032671,Morgan Fox,DL,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.1640472188591957,-0.5946640589297749,59,0.0702077369703521,0.8809293140547407
2024,4,00-0032671,Morgan Fox,DL,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.9637669324874878,-0.8589368709988866,60,-0.13626884257836758,0.8944782606102459
2024,6,00-0032671,Morgan Fox,DL,1.0,2.0,0.0,0.0,1.0,3.0,1.0,2.0061658024787903,1.4567465480680257,61,0.21773457756527537,0.786492013537267
2024,8,00-0032671,Morgan Fox,DL,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.3699996013504763,-0.5464046757607359,62,0.04792585460393953,0.759428132608729
2024,9,00-0032671,Morgan Fox,DL,2.0,2.0,0.0,0.0,2.0,4.0,2.0,1.0948771834373474,1.881324235746408,63,0.4553477170800436,0.913056827875542
2024,10,00-0032671,Morgan Fox,DL,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.19711637248595557,0.1778995163798062,64,0.39369256136887976,0.9131674401795669
2024,11,00-0032671,Morgan Fox,DL,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.00225607817992568,-0.6325754467804463,65,0.1656330040023629,0.9241672440369577
2024,12,00-0032671,Morgan Fox,DL,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.040513113141059875,-0.6236109430113342,66,-0.009754539778458693,0.951553315965789
2024,13,00-0032671,Morgan Fox,DL,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.04422013461589813,-0.6227423025634499,67,-0.14597404261956784,0.976674506524734
2024,14,00-0032671,Morgan Fox,DL,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5209653377532959,-0.5110299292764692,68,-0.22709757298776811,0.9686594926292217
2024,15,00-0032671,Morgan Fox,DL,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.2742195725440979,-0.5688481408675516,69,-0.30304214362772,0.9671906466836666
2024,16,00-0032671,Morgan Fox,DL,0.0,0.0,0.0,0.0,2.0,0.0,0.0,-0.17713305354118347,-0.6746104489463315,70,-0.38561287814296696,0.9524423069903427
2024,18,00-0032671,Morgan Fox,DL,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.27612901851534843,-0.5684007137309849,71,-0.4262323971625265,0.794864377770382
2024,19,00-0032671,Morgan Fox,DL,0.0,0.0,0.0,0.0,2.0,0.0,0.0,-0.36850035190582275,-0.7194522112318147,72,-0.4913923558445905,0.8034148199543341
2020,1,00-0032759,Sheldon Rankins,DL,0.0,2.0,0.0,0.0,0.0,2.0,0.0,-0.11455225385725498,0.33007137498609973,1,0.33007137498609973,
2020,2,00-0032759,Sheldon Rankins,DL,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5372313857078552,-0.5050380074596823,2,0.14449151222037038,
2020,3,00-0032759,Sheldon Rankins,DL,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.03662819787859917,-0.6371082792145524,3,-0.029197330320723552,0.5244499850367166
2020,4,00-0032759,Sheldon Rankins,DL,0.0,1.0,0.0,0.0,1.0,1.0,0.0,-1.933725729584694,-0.5811569684905489,4,-0.15185502769179585,0.4554803746399165
2020,5,00-0032759,Sheldon Rankins,DL,1.0,2.0,1.0,0.0,5.0,3.0,2.0,0.9742483894030253,1.5314950196539416,5,0.22222276060725693,0.9286165165328244
2020,7,00-0032759,Sheldon Rankins,DL,0.0,1.0,1.0,0.0,1.0,1.0,1.0,-0.9597348769505819,-0.07091864876444003,6,0.15708022519132428,0.831554141704411
2020,8,00-0032759,Sheldon Rankins,DL,0.5,1.0,0.0,0.0,1.0,1.5,0.5,1.7095155715942383,0.6987666457410446,7,0.27745498531348434,0.8023502505883808
2020,13,00-0032759,Sheldon Rankins,DL,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.9721715599298477,0.08761751170440842,8,0.235268880067023,0.7428720723335918
2020,14,00-0032759,Sheldon Rankins,DL,0.0,0.0,0.0,0.0,4.0,0.0,0.0,-0.030332393944263458,-0.6356593384626589,9,0.041729275949315914,0.7376396459726081
2020,15,00-0032759,Sheldon Rankins,DL,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.2384504838846624,-0.5738006037943821,10,-0.09505514177150587,0.7207075565556007
2020,17,00-0032759,Sheldon Rankins,DL,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.6350184082984924,0.010023776873532892,11,-0.07170427096149726,0.7096880822233609
2020,18,00-0032759,Sheldon Rankins,DL,1.0,2.0,0.0,0.0,2.0,3.0,1.0,1.3547470808029174,1.3329841804583566,12,0.2404487182429147,0.8141310818628993
2020,19,00-0032759,Sheldon Rankins,DL,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.592380166053772,-0.49234585311468554,13,0.077605480163448,0.8004191122913085
2021,2,00-0032759,Sheldon Rankins,DL,1.0,1.0,0.0,0.0,2.0,2.0,1.0,0.9594971537590027,0.7560101464404999,14,0.22836207266945951,0.7797083581568359
2021,3,00-0032759,Sheldon Rankins,DL,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.7989492416381836,0.28080522502783667,15,0.24001610652687666,0.6420337645485231
2021,4,00-0032759,Sheldon Rankins,DL,0.0,2.0,0.0,0.0,2.0,2.0,0.0,0.4637472704052925,0.48340689904483014,16,0.2941029493086441,0.645781407568746
2021,5,00-0032759,Sheldon Rankins,DL,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.8207647204399109,-0.3515343896770629,17,0.15062798508959813,0.6400909734332243
2021,7,00-0032759,Sheldon Rankins,DL,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5168766379356384,-0.5296054929060868,18,-0.0005350100205540748,0.6694068084126693
2021,8,00-0032759,Sheldon Rankins,DL,1.0,1.0,1.0,0.0,4.0,2.0,2.0,1.1611796234335219,1.09338222504827,19,0.24255770888362907,0.7014657647234112
2021,9,00-0032759,Sheldon Rankins,DL,0.0,0.0,0.0,0.0,2.0,0.0,0.0,-0.5344544798135757,-0.6662566180180682,20,0.04059896957214079,0.7133207759904524
2021,10,00-0032759,Sheldon Rankins,DL,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.08701895922422409,-0.629431238060999,21,-0.10829663212411247,0.7586378246163538
2021,11,00-0032759,Sheldon Rankins,DL,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.3799739678700765,-0.4538991199398417,22,-0.1850971849720523,0.645168614445997
2021,12,00-0032759,Sheldon Rankins,DL,0.0,1.0,1.0,0.0,3.0,1.0,1.0,0.7040121793746948,0.3170636621481833,23,-0.07350588561199996,0.6343209058519296
2021,14,00-0032759,Sheldon Rankins,DL,0.0,0.0,0.0,0.0,3.0,0.0,0.0,1.2974470655123393,-0.2408345635353215,24,-0.11069003626162696,0.5838708087470708
2021,15,00-0032759,Sheldon Rankins,DL,1.0,1.0,0.0,0.0,3.0,2.0,1.0,0.5566652536392211,0.6624605913361851,25,0.061121214315664585,0.6206428437856705
2021,16,00-0032759,Sheldon Rankins,DL,0.0,0.0,0.0,0.0,2.0,0.0,0.0,-0.0979619026184082,-0.5648900519869227,26,-0.07799240041824371,0.6124821116780568
2021,18,00-0032759,Sheldon Rankins,DL,0.0,0.0,0.0,0.0,2.0,0.0,0.0,-0.15889036655426025,-0.6865387015358101,27,-0.21322491177770292,0.6343313641787298
2022,1,00-0032759,Sheldon Rankins,DL,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.10204669833183289,-0.6098074327368113,28,-0.301354360879727,0.6398681303506566
2022,2,00-0032759,Sheldon Rankins,DL,0.0,1.0,1.0,0.0,4.0,1.0,1.0,-0.0008996278047561646,0.2313976507541348,29,-0.18296502496109104,0.49012336688547303
2022,3,00-0032759,Sheldon Rankins,DL,1.0,1.0,0.0,0.0,6.0,2.0,1.0,0.5459689535200596,0.6253247695877806,30,-0.0033450706168973443,0.5400049607361288
2022,4,00-0032759,Sheldon Rankins,DL,0.0,0.0,0.0,0.0,4.0,0.0,0.0,-0.29978847317397594,-0.7066614284182162,31,-0.15963759457274596,0.5483509995697315
2022,5,00-0032759,Sheldon Rankins,DL,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5605394244194031,-0.4992973140081941,32,-0.23511753222506776,0.5513937500608015
2022,6,00-0032759,Sheldon Rankins,DL,1.0,1.0,0.0,0.0,1.0,2.0,1.0,2.590465545654297,1.118108075148564,33,0.06559926941351704,0.6714476380608768
2022,7,00-0032759,Sheldon Rankins,DL,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.4028467182070017,-0.048659303371526866,34,0.04020847546128506,0.668666213790054
2022,8,00-0032759,Sheldon Rankins,DL,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.4854830739398797,-0.41325591406689066,35,-0.060561388878309544,0.6269219967230167
2022,9,00-0032759,Sheldon Rankins,DL,0.0,0.0,0.0,1.0,2.0,0.0,1.0,0.7575578292210897,0.029693635499698744,36,-0.0405047167943077,0.6117859593028806
2022,13,00-0032759,Sheldon Rankins,DL,0.0,2.0,0.0,0.0,1.0,2.0,0.0,0.5252787818511327,0.4694969465179904,37,0.07282898616398076,0.5968321224101791
2022,14,00-0032759,Sheldon Rankins,DL,1.0,1.0,0.0,0.0,4.0,2.0,1.0,0.7417436403532823,0.6725121787984233,38,0.20609191786052353,0.5841895014432339
2022,15,00-0032759,Sheldon Rankins,DL,0.0,0.0,0.0,0.0,2.0,0.0,0.0,-0.1706182062625885,-0.6755276268977572,39,0.010176463469794478,0.6377255084340522
2022,16,00-0032759,Sheldon Rankins,DL,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.19055858999490738,-0.5884734854350766,40,-0.12285685850906576,0.6330681658089652
2022,17,00-0032759,Sheldon Rankins,DL,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.2357699212928613,-0.47344406663062094,41,-0.20076512698052246,0.6106704607351917
2022,18,00-0032759,Sheldon Rankins,DL,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.611430048942566,-0.14186985533602914,42,-0.18767728883730173,0.591001610606057
2023,1,00-0032759,Sheldon Rankins,DL,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.600951075553894,-0.8006360493511477,43,-0.32389034672926753,0.4883655856867583
2023,2,00-0032759,Sheldon Rankins,DL,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.6787448823451996,-0.2948403494815395,44,-0.31743479178532796,0.48625641571425926
2023,4,00-0032759,Sheldon Rankins,DL,0.0,1.0,0.0,0.0,3.0,1.0,0.0,0.7222873494029045,0.19567456075161926,45,-0.2034104912215619,0.4975893129855445
2023,5,00-0032759,Sheldon Rankins,DL,0.0,0.0,1.0,0.0,2.0,0.0,1.0,1.203345497449239,-0.10659656232075065,46,-0.1818962847991594,0.4936445837324162
2023,6,00-0032759,Sheldon Rankins,DL,1.0,1.0,1.0,0.0,4.0,2.0,2.0,0.7772555989878518,0.8957722652464895,47,0.05758561521098479,0.5681973347687518
2023,10,00-0032759,Sheldon Rankins,DL,3.0,4.0,0.0,1.0,5.0,7.0,4.0,1.7242946212108319,3.9085733245551473,48,0.9133606617319098,1.395857111591313
2023,12,00-0032759,Sheldon Rankins,DL,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.10008081793785095,-0.6343662658004319,49,0.5694213445025006,1.393073043484532
2023,13,00-0032759,Sheldon Rankins,DL,0.0,1.0,0.0,0.0,4.0,1.0,0.0,0.39997750520706177,-0.0830496130180498,50,0.42442779838682276,1.3704345669576605
2023,14,00-0032759,Sheldon Rankins,DL,1.0,1.0,0.0,0.0,2.0,2.0,1.0,2.699786216020584,1.1867961259235398,51,0.593842982283871,1.3740832714941957
2023,15,00-0032759,Sheldon Rankins,DL,0.0,1.0,0.0,0.0,3.0,1.0,0.0,0.6836040653288364,-0.015779454272787367,52,0.4583713297157247,1.3689996132296338
2023,17,00-0032759,Sheldon Rankins,DL,1.0,1.0,1.0,0.0,1.0,2.0,2.0,-0.6072350144386292,0.5674006793606761,53,0.4826000740812695,1.2994852702683237
2023,18,00-0032759,Sheldon Rankins,DL,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.4386729300022125,-0.7621471412338634,54,0.20598958178901774,1.341444975419174
2023,20,00-0032759,Sheldon Rankins,DL,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.32713402807712555,-0.5805140966554385,55,0.031210986579138594,1.3837774682342376
2024,1,00-0032759,Sheldon Rankins,DL,0.0,0.0,0.0,0.0,3.0,0.0,0.0,-0.08837802335619926,-0.6538131026953936,56,-0.12101658881520187,1.4180839409227624
2024,2,00-0032759,Sheldon Rankins,DL,0.0,0.0,0.0,0.0,3.0,0.0,0.0,1.397288163503011,-0.30568732281538175,57,-0.16205452970413073,1.4206959176567588
2024,6,00-0032759,Sheldon Rankins,DL,0.0,0.0,0.0,0.0,2.0,0.0,0.0,-0.10580846667289734,-0.554573700989733,58,-0.24928101221204235,0.627989442184565
2024,7,00-0032759,Sheldon Rankins,DL,1.0,1.0,0.0,0.0,2.0,2.0,1.0,0.9452512413263321,0.820650484074043,59,-0.011518457481801192,0.6784689177628895
2024,8,00-0032759,Sheldon Rankins,DL,0.0,0.0,0.0,0.0,2.0,0.0,0.0,-0.00907461205497384,-0.635230488275967,60,-0.15012113099161578,0.7045065940446296
2024,9,00-0032759,Sheldon Rankins,DL,0.0,0.0,0.0,0.0,2.0,0.0,0.0,-0.04308193922042847,-0.6431991877024086,61,-0.25969403248290307,0.5573606388031326
2024,10,00-0032759,Sheldon Rankins,DL,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.4871474802494049,-0.5189542316006015,62,-0.3173074100646138,0.5539314343356562
2021,2,00-0032761,Robert Nkemdiche,DL,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.27409635360042256,-0.585986299840456,1,-0.585986299840456,
2021,3,00-0032761,Robert Nkemdiche,DL,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.12731416895985603,-0.6200734912130395,2,-0.5935612312565857,
